group	names	scores	logfoldchanges	pvals	pvals_adj
29	RPL35	25.635416	0.3215912	6.148894950317755e-145	7.512819267647374e-144
29	MT-CO3	25.62511	0.6000237	8.01109466718837e-145	9.755674112923763e-144
29	RPL39	25.470716	0.34572652	4.162455585666318e-143	4.901213711489486e-142
29	SH3BGRL3	25.292847	0.6925578	3.828876828183898e-141	4.391267988082426e-140
29	HINT1	24.571125	0.4264688	2.5721124558012854e-133	2.6398248116144726e-132
29	RPL17	24.282696	1.013621	2.9866658826955195e-130	2.9135176555066016e-129
29	ANXA2	24.09263	0.48791668	2.986327803761608e-128	2.8501863891783585e-127
29	ANXA5	23.265942	0.31631133	9.811470547830768e-120	8.238200498798848e-119
29	TPM1	22.683077	0.6671569	6.58207752013796e-114	5.0641604797546796e-113
29	MT2A	22.564835	0.586453	9.603403160104297e-113	7.297131340594401e-112
29	MT-ND3	22.065086	0.60457104	6.843756529850184e-108	4.849528952719144e-107
29	MT-ND4	21.974642	0.4519646	5.0349650814088085e-107	3.5158715027331257e-106
29	UQCR11	21.775442	0.67774934	3.9663058374226555e-105	2.7012501422397628e-104
29	PPIA	21.690643	0.23984869	2.514477847333241e-104	1.6926317321310341e-103
29	RPS21	20.979385	0.16198544	1.0119315088481833e-97	6.151316990149865e-97
29	UBA52	20.914753	0.1446682	3.930544164899061e-97	2.374901082767324e-96
29	C12orf75	20.829182	0.9162301	2.3544868850464797e-96	1.405684729584297e-95
29	SEC61G	19.877438	0.48553258	6.381122989928358e-88	3.388013953218459e-87
29	RPL37	19.242262	0.08783414	1.638993647454143e-82	8.072775407304269e-82
29	NDUFA4	19.022076	0.30524716	1.119609792617669e-80	5.396528982940473e-80
29	S100A13	18.956009	0.39555323	3.9392006366465624e-80	1.881437256455477e-79
29	RPS27L	18.762644	0.40204915	1.526146016991585e-78	7.10762727119804e-78
29	MYL6	18.494694	0.18268918	2.278331035903345e-76	1.0340117778330565e-75
29	RPLP1	18.406189	0.26255926	1.171858139171452e-75	5.266440264553414e-75
32	NR2F2	92.025475	5.746991	0.0	0.0
32	SPARCL1	91.166695	6.6487308	0.0	0.0
