gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,contrast
WARS,224.419119434692,-10.942372972806108,1.7121599222849788,-6.390976000771506,1.6483025362155054e-10,1.6918576820209582e-8,NP_chondrocyte,severe_vs_healthy
YTHDF3-AS1,62.7402490084305,-9.629241337188777,1.5088280970801278,-6.3819340028351865,1.7486532838308942e-10,1.7840477117445796e-8,NP_chondrocyte,severe_vs_healthy
AL392172.1,232.5818729681875,-11.218951235090648,1.7602776332470889,-6.373398731651016,1.8488437451186238e-10,1.874971117804133e-8,NP_chondrocyte,severe_vs_healthy
AL118516.1,742.7173965767578,-13.204420542379626,2.081125460880727,-6.3448459934710275,2.2264806183082128e-10,2.244504509027851e-8,NP_chondrocyte,severe_vs_healthy
MAATS1,29.318549669729027,-8.268068064925458,1.3038891222657054,-6.341082170053259,2.2815680379303487e-10,2.2864281828632178e-8,NP_chondrocyte,severe_vs_healthy
COQ8A,64.0080174673631,-7.0246288007219775,1.1106128096208645,-6.325002503005536,2.532284780446646e-10,2.5227514730379057e-8,NP_chondrocyte,severe_vs_healthy
CXorf40A,68.61990318472488,-9.3959686166214,1.4862944053588751,-6.321741226195818,2.586322362210375e-10,2.5615178670406383e-8,NP_chondrocyte,severe_vs_healthy
VARS,59.3051658968253,-9.216194091884605,1.4593112479773398,-6.315441003184614,2.693921447481664e-10,2.6525728857296195e-8,NP_chondrocyte,severe_vs_healthy
AC144652.1,63.370180804395346,-9.43933799367032,1.5041944803647025,-6.275344123973709,3.4886183005952837e-10,3.4152161583168634e-8,NP_chondrocyte,severe_vs_healthy
AC245297.3,177.90941156864108,-10.72204537936391,1.7115535162174074,-6.2645107370408155,3.739977923632811e-10,3.6402451790026034e-8,NP_chondrocyte,severe_vs_healthy
HIST1H2BJ,73.82645024176885,-9.460418526015742,1.5258617583859646,-6.20004956151653,5.64453829422449e-10,5.4626228886277706e-8,NP_chondrocyte,severe_vs_healthy
AC005261.1,153.58902968856245,-10.614100750733868,1.7156110383961176,-6.186775739480395,6.14072263955442e-10,5.9090499217894136e-8,NP_chondrocyte,severe_vs_healthy
AC060780.1,124.96248151825048,-10.430131312036965,1.6873856012409194,-6.181237592857581,6.360100985675384e-10,6.085574592847363e-8,NP_chondrocyte,severe_vs_healthy
HNRNPA1L2,110.41096453285816,-9.897341161421217,1.6017039693868529,-6.179257434949114,6.440380348008241e-10,6.12776862774537e-8,NP_chondrocyte,severe_vs_healthy
LINC00346,51.035685056935655,-8.931452546257535,1.4456234832800468,-6.178270240873869,6.48077151721797e-10,6.131751196402432e-8,NP_chondrocyte,severe_vs_healthy
AC025159.1,125.75659364893583,-10.496039904656255,1.7017798673382507,-6.167683674077709,6.92975967010441e-10,6.520133876271571e-8,NP_chondrocyte,severe_vs_healthy
ZNF582-AS1,34.18360318527834,-8.532448269801638,1.3916145148600547,-6.131330320781893,8.714724911250014e-10,8.154286248449185e-8,NP_chondrocyte,severe_vs_healthy
AC093673.1,109.39963950703084,-10.260754952368057,1.6765287746267516,-6.120237903254851,9.343575128599116e-10,8.694658702085419e-8,NP_chondrocyte,severe_vs_healthy
AC025181.2,90.08428825721506,-10.09534433763595,1.6525007869289958,-6.109131334452868,1.0017486986304335e-9,9.220443456524468e-8,NP_chondrocyte,severe_vs_healthy
HIST1H1A,86.75542886639774,-9.730439690653386,1.5925794865381515,-6.109861248938224,9.97177959502846e-10,9.220443456524468e-8,NP_chondrocyte,severe_vs_healthy
BX284668.5,122.73051288237258,-10.392595233415898,1.7022728916287226,-6.105128786649676,1.0271782270226824e-9,9.40340024478711e-8,NP_chondrocyte,severe_vs_healthy
AL035258.1,402.7965533177706,-12.043653234980784,1.973224989114427,-6.103537762506198,1.0374604231654555e-9,9.446467595016213e-8,NP_chondrocyte,severe_vs_healthy
AC016831.5,146.59705541658334,-10.42330891073491,1.7111234619024536,-6.091500200193686,1.1185744580262079e-9,1.0130575947129337e-7,NP_chondrocyte,severe_vs_healthy
TSFM,136.00704883443336,-4.9642818295091615,0.8173675483663563,-6.0735000299817345,1.2515197605274046e-9,1.127432907675113e-7,NP_chondrocyte,severe_vs_healthy
SMC5-AS1,36.38628965840763,-8.637528380399912,1.4243814641925086,-6.064055590120014,1.3273124455842766e-9,1.1893843163182705e-7,NP_chondrocyte,severe_vs_healthy
AC008124.1,86.52937623250246,-9.96148695167826,1.6441619374716716,-6.058701837482412,1.372244837325968e-9,1.2231757139448733e-7,NP_chondrocyte,severe_vs_healthy
TTC25,22.19582159141538,-7.818378541899237,1.29095255274952,-6.056286519010599,1.3929979543083595e-9,1.2351734740401242e-7,NP_chondrocyte,severe_vs_healthy
AP002387.2,80.81347810792636,-10.06509382988924,1.6652996968071645,-6.044013488495063,1.5032693554559875e-9,1.326008843958469e-7,NP_chondrocyte,severe_vs_healthy
FAM122C,17.199953264381396,-7.652888365168519,1.266831317131602,-6.040968723836431,1.531916747986001e-9,1.3442767898389072e-7,NP_chondrocyte,severe_vs_healthy
Z93241.1,133.28615575311645,-10.37729862234882,1.7219565612788887,-6.026457842026893,1.6759200087238803e-9,1.4630608900900845e-7,NP_chondrocyte,severe_vs_healthy
AC074032.1,97.25331890828932,-9.970354147436776,1.6605718575754345,-6.004169046917535,1.923142530176323e-9,1.6702739431316005e-7,NP_chondrocyte,severe_vs_healthy
C5orf56,66.22621875381097,-9.552490474993846,1.591450773684806,-6.002378856416805,1.944473332210004e-9,1.680183691546359e-7,NP_chondrocyte,severe_vs_healthy
LRRC29,23.00237564547943,-7.7104467542389905,1.288775594247613,-5.98276906286416,2.193757020625577e-9,1.885962888391613e-7,NP_chondrocyte,severe_vs_healthy
AL161772.1,112.34406714304824,-10.500534424113804,1.7571194959441363,-5.9759933506808265,2.2869232803343815e-9,1.9561279129163178e-7,NP_chondrocyte,severe_vs_healthy
AC006333.2,78.90451274350113,-9.770783656141118,1.63530349409535,-5.974905386933278,2.302237571323217e-9,1.959331432559297e-7,NP_chondrocyte,severe_vs_healthy
KIAA1324L,18.108616213695697,-7.559456691422625,1.2660139131864716,-5.971069206021585,2.3570372561522533e-9,1.9959391485097285e-7,NP_chondrocyte,severe_vs_healthy
AC240274.1,23.50795445973051,-7.793424116981068,1.3061352767766663,-5.96678173811674,2.4197874513079748e-9,2.0187941022340818e-7,NP_chondrocyte,severe_vs_healthy
HIST1H2AE,48.364124441342454,-9.274371917324848,1.5539898049356535,-5.968103450787358,2.4002717406132427e-9,2.0187941022340818e-7,NP_chondrocyte,severe_vs_healthy
MARC2,29.629759274894223,-8.224141189893196,1.3782340705019231,-5.967158529826607,2.4142082498335352e-9,2.0187941022340818e-7,NP_chondrocyte,severe_vs_healthy
AL135925.1,96.19141383365223,-10.036524162786897,1.6839914248315222,-5.959961562031718,2.5229727140577687e-9,2.094562053200116e-7,NP_chondrocyte,severe_vs_healthy
MARCH3,90.8370221395902,-9.4008177968335,1.579493158990408,-5.951793930429165,2.652191814267555e-9,2.1833237858498027e-7,NP_chondrocyte,severe_vs_healthy
Z93930.2,105.9085402525761,-10.05691016716558,1.6897884779324024,-5.951579323982047,2.6556725312060654e-9,2.1833237858498027e-7,NP_chondrocyte,severe_vs_healthy
AC009041.2,301.64068671293217,-11.792440402894846,1.9828304171080984,-5.947276328398161,2.726409385776101e-9,2.23065069359923e-7,NP_chondrocyte,severe_vs_healthy
AL158152.1,86.95097640423832,-9.869354245658783,1.6602516939087573,-5.944492803029886,2.7731415272767152e-9,2.2579771589403107e-7,NP_chondrocyte,severe_vs_healthy
FAM86C1,20.524225296678747,-7.704718995980224,1.2986321209318776,-5.9329496566367395,2.9754010584918012e-9,2.411071403187424e-7,NP_chondrocyte,severe_vs_healthy
AC044849.1,277.7445061312873,-11.904164344822254,2.0192815685858596,-5.895247364219227,3.741204999112067e-9,3.0171927554743797e-7,NP_chondrocyte,severe_vs_healthy
AL450998.2,94.94189061643613,-9.982061991377329,1.6981794806277262,-5.878095987644071,4.150122594398069e-9,3.331112618896953e-7,NP_chondrocyte,severe_vs_healthy
AC244090.1,81.28703007813144,-9.88439268306426,1.6881500193119292,-5.8551624974023495,4.76543840006685e-9,3.806955884128877e-7,NP_chondrocyte,severe_vs_healthy
AC097534.2,118.48151541264582,-10.269532832542463,1.7545892362991564,-5.852955563664198,4.829131852703953e-9,3.8397266224128706e-7,NP_chondrocyte,severe_vs_healthy
AC027031.2,100.30927163925664,-9.920340516493162,1.6962432360501758,-5.848418614533956,4.962683472180258e-9,3.92747697592733e-7,NP_chondrocyte,severe_vs_healthy
AC015802.6,64.40748650864546,-9.004469197616528,1.541759880703683,-5.840383648786314,5.208074781709184e-9,4.102509511768686e-7,NP_chondrocyte,severe_vs_healthy
AP004609.3,74.63527743002875,-9.724194204390258,1.66627354903933,-5.835893038088869,5.350321261917758e-9,4.195048189436998e-7,NP_chondrocyte,severe_vs_healthy
AC008267.5,83.91787114690388,-10.00402990194256,1.7147682494106808,-5.8340419502056156,5.410050991825152e-9,4.2223328846797586e-7,NP_chondrocyte,severe_vs_healthy
ZNF295-AS1,56.17805066519365,4.136317397706044,0.7091695826589595,5.83262099623244,5.4563410718045725e-9,4.238926256517535e-7,NP_chondrocyte,severe_vs_healthy
AC016831.7,67.26019907239233,-8.692242936586878,1.490934940501899,-5.830061862834052,5.540683137597805e-9,4.284794959742303e-7,NP_chondrocyte,severe_vs_healthy
AL451165.2,89.40855585080268,-9.814375058549766,1.6854803336443818,-5.822895030361413,5.783688432759931e-9,4.4523885135101e-7,NP_chondrocyte,severe_vs_healthy
AC113383.1,143.82706623132728,-10.570639661322051,1.8167822163880696,-5.818330654038135,5.943823556076879e-9,4.554959083516653e-7,NP_chondrocyte,severe_vs_healthy
AC005921.2,77.68029803940405,-9.532569398336085,1.644957332291672,-5.795025324490202,6.83108723751459e-9,5.211319524979599e-7,NP_chondrocyte,severe_vs_healthy
AC087190.1,66.82090185028285,-9.702280693826353,1.674476150848411,-5.794218501655264,6.864004678550633e-9,5.21294992089388e-7,NP_chondrocyte,severe_vs_healthy
HIST4H4,29.24925177986104,-8.298578420898028,1.4334253538836272,-5.789334197566976,7.066597266912489e-9,5.342852290733479e-7,NP_chondrocyte,severe_vs_healthy
NGF,233.6602506933126,3.442307235840942,0.5949586504758048,5.78579239597245,7.217130297864679e-9,5.432414165539387e-7,NP_chondrocyte,severe_vs_healthy
AL117335.1,53.53357488442922,-9.315178057125088,1.610225149869332,-5.785015876743079,7.250548172216769e-9,5.433419639144389e-7,NP_chondrocyte,severe_vs_healthy
AP006621.3,52.25983825009301,-9.329147955246995,1.6137365038179807,-5.781085036605991,7.422035994672972e-9,5.537427383514602e-7,NP_chondrocyte,severe_vs_healthy
AC010618.3,87.23449844427583,-9.643151983976232,1.669265925092174,-5.7768818251314595,7.609769316503066e-9,5.652590050188418e-7,NP_chondrocyte,severe_vs_healthy
HIST1H2BG,48.9970622417992,-9.077363914965895,1.572203265711711,-5.7736579696371,7.756881478567428e-9,5.736705009651439e-7,NP_chondrocyte,severe_vs_healthy
AP002360.1,103.4189149610502,-10.161554880485609,1.762938674830742,-5.763986589868878,8.214994543474563e-9,6.049093373403705e-7,NP_chondrocyte,severe_vs_healthy
IGFBP5,682.6598650014975,3.257367792487947,0.5661033248354143,5.754016359884437,8.714771727038818e-9,6.389323548447162e-7,NP_chondrocyte,severe_vs_healthy
C19orf57,20.511465897641415,-7.598073529601261,1.321355539897364,-5.750211279389225,8.91319932555709e-9,6.506635507656676e-7,NP_chondrocyte,severe_vs_healthy
HIST2H2BF,33.910219134465024,-8.226929036116324,1.432181625652802,-5.744333601798872,9.228369287321044e-9,6.707796663093099e-7,NP_chondrocyte,severe_vs_healthy
WDR66,21.421935982631872,-7.205518295247294,1.2547781048309452,-5.742464159603809,9.330863248922694e-9,6.753311965117724e-7,NP_chondrocyte,severe_vs_healthy
AC139530.1,51.63449877154302,-9.319036185183364,1.62311879419682,-5.741438161212822,9.387584021373622e-9,6.765452041956751e-7,NP_chondrocyte,severe_vs_healthy
AC099518.5,62.337668787876886,-9.355617272693078,1.6332915908403056,-5.728075332757786,1.0157646076873533e-8,7.289402286352973e-7,NP_chondrocyte,severe_vs_healthy
P2RY6,83.15036206728823,3.712396746851934,0.6483853740479113,5.725602235095471,1.0306745423265397e-8,7.365191581789989e-7,NP_chondrocyte,severe_vs_healthy
AC007405.3,83.63090093239143,-9.952349712425312,1.7414687591897702,-5.714917169720409,1.0975747294076142e-8,7.810304881196366e-7,NP_chondrocyte,severe_vs_healthy
AC007952.4,412.9556997972242,-11.678367624462396,2.0453627427713776,-5.70968042990688,1.1318850388469237e-8,8.020755237619873e-7,NP_chondrocyte,severe_vs_healthy
AC092747.4,46.54304485676033,-9.138737689513553,1.6019445536681791,-5.704777776850893,1.164949713790976e-8,8.220661813651653e-7,NP_chondrocyte,severe_vs_healthy
AC016831.1,110.39436674615568,-9.928319010806232,1.7412809144291503,-5.701733091160116,1.1859542404655548e-8,8.334158098143003e-7,NP_chondrocyte,severe_vs_healthy
AF117829.1,72.03592397010544,-9.347288699511749,1.6418938473976843,-5.6929920983178715,1.248321662461718e-8,8.73618829564118e-7,NP_chondrocyte,severe_vs_healthy
AL157373.2,97.31479391777115,-10.197298217238249,1.794269796228287,-5.683258024336064,1.3215265604844204e-8,9.210441904676602e-7,NP_chondrocyte,severe_vs_healthy
AC099778.1,81.25459418879028,-9.593905810084127,1.689493916800951,-5.6785678330527185,1.3582716857255022e-8,9.427741503871764e-7,NP_chondrocyte,severe_vs_healthy
AC016876.1,48.88260903528688,-9.23397136221013,1.6272990237105305,-5.674415843472356,1.3916270850985268e-8,9.619835229889243e-7,NP_chondrocyte,severe_vs_healthy
AC048341.1,106.3896376656845,-9.636476966760185,1.7031201668115628,-5.658130973107306,1.5303033791248316e-8,1.053545448327567e-6,NP_chondrocyte,severe_vs_healthy
AC132192.2,60.16324543261323,-9.471875910351606,1.6765680749773777,-5.6495623719182495,1.6085681455391406e-8,1.0940847434879872e-6,NP_chondrocyte,severe_vs_healthy
AL359504.2,60.33521087303247,-9.593343314458922,1.6977119802744618,-5.650748434318056,1.5975074035986026e-8,1.0940847434879872e-6,NP_chondrocyte,severe_vs_healthy
AL627171.1,44.04174827876421,-9.049652128526828,1.6017652257766584,-5.649799348177798,1.606352270803799e-8,1.0940847434879872e-6,NP_chondrocyte,severe_vs_healthy
AL445524.1,63.94976533507247,-9.25119361153757,1.6380971683266814,-5.647524329089511,1.6277480617050143e-8,1.1027016469214449e-6,NP_chondrocyte,severe_vs_healthy
AC026979.2,83.88844926675944,-9.95368047065139,1.763420637773761,-5.644529874175378,1.656332204828244e-8,1.117595307608412e-6,NP_chondrocyte,severe_vs_healthy
AL050341.2,50.29857061191746,-9.148745751044483,1.6226939317054168,-5.637998375595913,1.7203813143703788e-8,1.156205473816537e-6,NP_chondrocyte,severe_vs_healthy
AC036176.1,62.859016036904826,-9.376541350487448,1.6642645581567397,-5.6340449627026,1.7603109393065233e-8,1.1783646667231334e-6,NP_chondrocyte,severe_vs_healthy
C15orf41,14.44875188788531,-7.096006000838779,1.2610563039219385,-5.627033447095027,1.833351893284451e-8,1.2224270734120265e-6,NP_chondrocyte,severe_vs_healthy
AL121944.1,80.33523875365884,-9.668620691452713,1.7200217845923806,-5.621219904342102,1.8961372734637025e-8,1.2593325828776968e-6,NP_chondrocyte,severe_vs_healthy
SCGB2B2,2.421198554993803,4.821311587699068,0.8582838501338828,5.6173858880683785,1.9386812587437906e-8,1.2825588202376888e-6,NP_chondrocyte,severe_vs_healthy
AP001372.2,43.66825171315315,-8.89937061848995,1.584891075021074,-5.615130754882708,1.9641366136582532e-8,1.2943431007360376e-6,NP_chondrocyte,severe_vs_healthy
ARMC4,18.729608044409183,-7.815836283926042,1.392183213341954,-5.614085997462952,1.9760392735433715e-8,1.2971395789430442e-6,NP_chondrocyte,severe_vs_healthy
AC005229.4,50.072128271605195,-9.028411996759475,1.6101398895145131,-5.607222115018658,2.0559973928498738e-8,1.344415901363145e-6,NP_chondrocyte,severe_vs_healthy
HIST3H2A,39.67460094606114,-8.977524925889982,1.6032685603105097,-5.599514110194539,2.1495343774175787e-8,1.4001736236901583e-6,NP_chondrocyte,severe_vs_healthy
AC009812.1,46.443786983614075,-9.147946066080053,1.6361372965192889,-5.591184850770991,2.2552532730403783e-8,1.4634087905062012e-6,NP_chondrocyte,severe_vs_healthy
AC008608.2,46.13356076507844,-9.092736031286638,1.6293534643145504,-5.58057918704082,2.397189825163541e-8,1.5378335939003688e-6,NP_chondrocyte,severe_vs_healthy
AC073896.2,49.80203139034393,-9.0497965307625,1.6216287737474622,-5.5806832471584125,2.3957559502329743e-8,1.5378335939003688e-6,NP_chondrocyte,severe_vs_healthy
AL358852.1,19.084404539265616,-7.700910901312579,1.3796747749716844,-5.58168565593339,2.3819860290205537e-8,1.5378335939003688e-6,NP_chondrocyte,severe_vs_healthy
AC138150.1,45.731001733532025,-9.08921426578,1.6298922537398066,-5.5765736937056385,2.4530202366117528e-8,1.567711348198364e-6,NP_chondrocyte,severe_vs_healthy
AC009779.2,49.5453217376161,-9.062983964693691,1.6264384321962069,-5.572288372733419,2.514148062997999e-8,1.600737278005042e-6,NP_chondrocyte,severe_vs_healthy
AC007541.1,41.25238134878877,-8.821100238756708,1.5839350552925795,-5.569104749138406,2.5605152499229118e-8,1.6241530439211395e-6,NP_chondrocyte,severe_vs_healthy
SH3BGR,76.71759209615222,-4.925167643839358,0.8848931640520723,-5.565833078974415,2.6090290513573143e-8,1.6487505975293836e-6,NP_chondrocyte,severe_vs_healthy
CDC42EP2,29.024284189594567,-8.193385262071784,1.4752256242488342,-5.5539878967624015,2.7922482352652478e-8,1.7579745766710869e-6,NP_chondrocyte,severe_vs_healthy
ALG1L,13.00112609646563,-7.312350993915,1.3171961857110883,-5.5514516920404136,2.8330700898241897e-8,1.7770694459726845e-6,NP_chondrocyte,severe_vs_healthy
AL356599.1,50.04822519360013,-9.190344264674495,1.6578113344215353,-5.543661135530424,2.9621182800396858e-8,1.8511599701384543e-6,NP_chondrocyte,severe_vs_healthy
AC016065.1,41.892939492290346,-8.860608337360418,1.5998402799989175,-5.538433084936712,3.0518980932582114e-8,1.8945131275085847e-6,NP_chondrocyte,severe_vs_healthy
AL645728.1,46.77634315993681,-8.969622494009673,1.6195564462319316,-5.538320393141247,3.053862091461051e-8,1.8945131275085847e-6,NP_chondrocyte,severe_vs_healthy
AC090114.2,41.92509730747763,-8.765840124121295,1.5852365401303787,-5.529673270968346,3.2082777097854476e-8,1.983043477844027e-6,NP_chondrocyte,severe_vs_healthy
AL691432.2,37.697779781182234,-8.764058304860209,1.5877506754334323,-5.519795041162713,3.3939529263813914e-8,2.0901813367707356e-6,NP_chondrocyte,severe_vs_healthy
AC026471.2,36.16753681819965,-8.881241683878853,1.6104162178953854,-5.514873475060712,3.4903096561544426e-8,2.14173493973303e-6,NP_chondrocyte,severe_vs_healthy
AL355001.2,35.64864069031678,-8.659178864878559,1.5723830218365904,-5.507041696980663,3.64913851527517e-8,2.231112270566797e-6,NP_chondrocyte,severe_vs_healthy
AC093157.1,43.30423583721201,-8.797973044558157,1.6018086731920844,-5.4925242894493485,3.9622903521516335e-8,2.4138614893539592e-6,NP_chondrocyte,severe_vs_healthy
AL031963.3,33.274384696633845,-8.696606619649899,1.5837090875338224,-5.491290470014538,3.990074968447187e-8,2.4216746604734715e-6,NP_chondrocyte,severe_vs_healthy
AP005329.3,31.56464787935711,-8.58372018048639,1.5633232794424996,-5.490687878419779,4.003713420716651e-8,2.4216746604734715e-6,NP_chondrocyte,severe_vs_healthy
