gene	rho	pvalue	padj	program
C9orf16	0.2143294363582353	0.0	0.0	late_up
PSMD8	0.21428179900165378	0.0	0.0	late_up
MED10	0.21383426401879393	0.0	0.0	late_up
REX1BD	0.21371842051361362	0.0	0.0	late_up
AKIRIN1	0.2136012062750603	0.0	0.0	late_up
SUN1	0.2135695683956912	0.0	0.0	late_up
CEBPG	0.21353028855546183	0.0	0.0	late_up
NSMCE3	0.21323009659877176	0.0	0.0	late_up
DNAJC1	0.21316015428660795	0.0	0.0	late_up
HNRNPH2	0.21311401396860016	0.0	0.0	late_up
PPP2R2A	0.21304832896081294	0.0	0.0	late_up
MAGOH	0.21297888814101218	0.0	0.0	late_up
PPP1R2	0.21278687616477893	0.0	0.0	late_up
SSBP1	0.21276206394004168	0.0	0.0	late_up
TGFBR3L	0.21272569332997104	0.0	0.0	late_up
ERN1	0.21269907599107382	0.0	0.0	late_up
RSRP1	0.21262460671995065	0.0	0.0	late_up
ECHS1	0.21261011349134	0.0	0.0	late_up
UAP1	0.21239012433953214	0.0	0.0	late_up
TRIR	0.2123036381027997	0.0	0.0	late_up
UBE2E3	0.21222826733397668	0.0	0.0	late_up
SLC25A4	0.21222786086003403	0.0	0.0	late_up
CNMD	0.21218785324527437	0.0	0.0	late_up
ATP5F1E	-0.211902797341913	0.0	0.0	late_down
SERPINB1	0.2117147669557695	0.0	0.0	late_up
PAFAH1B1	0.2115499304676711	0.0	0.0	late_up
TSPYL1	0.21140495821344352	0.0	0.0	late_up
RAB31	0.2112913752726684	0.0	0.0	late_up
CDKN2D	0.21104406225527778	0.0	0.0	late_up
EBPL	0.2108659787785754	0.0	0.0	late_up
GADD45A	0.21084050708009586	0.0	0.0	late_up
YPEL5	0.21050814678454663	0.0	0.0	late_up
TOX4	0.21041158305972585	0.0	0.0	late_up
TMEM208	0.2103536675351181	0.0	0.0	late_up
TGFB1	0.21028132438810654	0.0	0.0	late_up
ITM2A	0.21026456508676117	0.0	0.0	late_up
FGFBP2	0.21023152845494167	0.0	0.0	late_up
H1F0	0.21022836694696123	0.0	0.0	late_up
LSM2	0.2099306792197519	0.0	0.0	late_up
EDF1	0.20987833115504836	0.0	0.0	late_up
C11orf58	0.2097567125859583	0.0	0.0	late_up
TUBA1B	0.20973509490263018	0.0	0.0	late_up
SRP19	0.2097335335677175	0.0	0.0	late_up
LAGE3	0.20972074973774374	0.0	0.0	late_up
TPM2	0.2096124329944629	0.0	0.0	late_up
RPS4Y1	0.20950454385829467	0.0	0.0	late_up
RTF2	0.2094881246290924	0.0	0.0	late_up
BCL7C	0.20948216659537347	0.0	0.0	late_up
