source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	condition	is_pain_relevant	pain_categories
Naive B cells	Macrophages	VEGFA	NRP2	0.6325012	0.72	0.3038775	-0.07177089973337508	-0.22321335937863485	0.004067977	0.6730284	1.0	0.5886027218973658	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Tem/Trm cytotoxic T cells	Fibroblasts	RTN4	NGFR	0.6324064	1.0	0.3840371	1.395086053556652	0.2877987809236634	0.013485062	0.69824857	0.8631596448789256	0.5891185491035085	degenerated	True	pain_receptor:NGFR
Tem/Effector helper T cells	Endothelial cells	TNFSF10	RIPK1	0.26605687	0.18	0.07012485	0.1548711934942387	0.2811257865116963	0.0067604645	0.49718517	0.44514535890791346	0.5892002851607088	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	Endothelial cells	PIGF	FLT1	0.8006731	0.0	0.29795426	1.098163580872864	1.0812993417597714	0.047153566	0.6708588	0.005963467576966869	0.5893480231961361	degenerated	True	pain_receptor:FLT1
Naive B cells	NP_notochordal	ADAM17	IL6R	0.63228905	0.0	0.38635516	0.6486169729180145	1.1139879306377245	0.018780084	0.6988821	0.005963467576966869	0.5893480231961361	degenerated	True	pain_receptor:IL6R
AF_mechanical_stress	Tem/Trm cytotoxic T cells	NGF	KIDINS220	0.30691856	0.32	0.070131965	0.031179393606605092	0.23415548397986807	0.005128358	0.49719778	0.6572501064640391	0.5894936071357478	degenerated	True	pain_ligand:NGF
NP_stressed_degenerative	NP_mature_chondrocyte	VEGFA	ITGB1	1.037682	1.0	0.9266936	-0.07153670542229562	0.17022246867133428	0.0042333375	0.7823499	1.0	0.5895553035676476	degenerated	True	pain_ligand:VEGFA
Macrophages	Endothelial cells	VEGFA	NRP2	0.76506245	0.32	0.48078287	0.008405850508989926	-0.02028484831568833	0.006436191	0.7213785	0.7708750191302546	0.5895773755412903	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
AF_outer	NP_notochordal	VEGFA	CD44	0.6322148	1.0	0.3989323	-0.32590721501361636	-0.49649625555438803	0.0013815636	0.7022422	1.0	0.5896346775881424	degenerated	True	pain_ligand:VEGFA
Fibroblasts	AF_mechanical_stress	NGF	BEX3	0.82653797	0.08	0.4808505	0.262821952246404	0.09075657370076912	0.03230574	0.72139263	0.46180001949436617	0.5897494741851594	degenerated	True	pain_ligand:NGF
NP_stressed_degenerative	NP_mature_chondrocyte	TNFSF13B	CD40	0.26886213	0.0	0.07014067	0.4739345570641032	0.7937878739301003	0.0058212318	0.4972133	0.1999161640535841	0.5899336324080656	degenerated	True	pain_ligand:TNF
Endothelial cells	NP_mature_chondrocyte	PTGS2	CAV1	0.7032628	1.0	0.29762936	-0.2820548080669183	-0.9181744877846032	0.0017819968	0.6707383	1.0	0.5904382036665541	degenerated	True	pain_ligand:PTGS2
DC	AF_outer	VEGFA	GPC1	0.63195074	0.26	0.3162174	0.08865179209441496	0.04396840668795937	0.014183858	0.67739296	0.5808869820987981	0.5904957429938071	degenerated	True	pain_ligand:VEGFA
Macrophages	Fibroblasts	TNF	TRAF2	0.84789145	0.0	0.4813054	3.294029271489417	1.7301503685370636	0.12789303	0.72148764	8.706295705714462e-05	0.5908977149557446	degenerated	True	pain_ligand:TNF
Classical monocytes	DC	VEGFA	NRP2	0.69583267	0.64	0.4817201	-0.03906649451700257	0.25093011076473504	0.0064487373	0.7215741	1.0	0.5917023878359019	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
DC	Naive B cells	TNF	NOTCH1	0.90861976	0.0	0.48173717	3.1521905329284334	1.7717163817785853	0.036869753	0.7215777	0.0021460842665616945	0.5917598274870286	degenerated	True	pain_ligand:TNF
Endothelial cells	Macrophages	ADAM17	IL6R	0.6314606	0.0	0.35650855	0.6294970165790356	0.7135258016562902	0.017329289	0.69035536	0.005963467576966869	0.5918172708553471	degenerated	True	pain_receptor:IL6R
Tem/Trm cytotoxic T cells	Memory B cells	TNFSF9	HLA-DPA1	0.89897805	0.0	0.4817773	1.715556799070699	1.9114030441601133	0.010004137	0.7215861	0.03543969398737132	0.5919323505562798	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	AF_inner	PDGFA	PDGFRA	0.26919293	1.0	0.07027139	-0.05054846442391689	-0.1519544109703493	0.008182543	0.49744606	1.0	0.5921326659796725	degenerated	True	pain_ligand:PDGFA
AF_mechanical_stress	NP_mature_chondrocyte	TNFSF12	TNFRSF12A	0.91524345	0.0	0.4818308	0.26200099234661983	0.2522360211743124	0.012208591	0.7215972	0.18153134810778104	0.5921623728516558	degenerated	True	pain_ligand:TNF
Plasma cells	NK cells	CXCL8	SDC2	0.69498634	0.51	0.4819251	-0.038502080798456864	-0.5117316324506054	0.0030142954	0.72161686	1.0	0.5922774972838377	degenerated	True	pain_ligand:CXCL8
NP_mature_chondrocyte	NP_notochordal	IL11	IL6R	0.63124704	0.0	0.38479596	0.6897496208124138	1.0739759860498983	0.025572428	0.69845647	0.005963467576966869	0.5924501209486602	degenerated	True	pain_receptor:IL6R
AF_outer	Fibroblasts	FGF2	SDC2	1.0362029	0.1	0.94894695	0.22026486603619613	0.20193914641177957	0.024691535	0.7843635	0.31615274946789357	0.5925273085859684	degenerated	True	pain_ligand:FGF2
CD16+ NK cells	Fibroblasts	TNF	VSIR	0.6453931	0.01	0.29701513	0.9385209295935129	0.8643110830803712	0.0059291455	0.6705102	0.23442620029844588	0.5926227781518552	degenerated	True	pain_ligand:TNF
Tem/Trm cytotoxic T cells	Endothelial cells	TNF	TRADD	0.26779872	0.0	0.07028998	0.5599343768817236	0.597696755601876	0.0050096298	0.4974791	0.19346699791492175	0.5927188682329132	degenerated	True	pain_ligand:TNF
NP_notochordal	Fibroblasts	VEGFA	CD44	1.0357763	0.36	0.84881586	0.0722456681852636	0.047854839485056866	0.002939579	0.7747838	1.0	0.5937728994715323	degenerated	True	pain_ligand:VEGFA
AF_outer	Macrophages	VEGFA	SIRPA	0.6956986	0.0	0.48271093	0.27080234712825274	0.05479306710440801	0.009360517	0.7217805	0.5532887717435933	0.5937747442351755	degenerated	True	pain_ligand:VEGFA
Fibroblasts	AF_mechanical_stress	GRN	TNFRSF1A	0.6308652	0.6	0.38578206	-0.0700507262038361	-0.2730867774784721	0.00440823	0.6987259	1.0	0.5937747442351755	degenerated	True	pain_receptor:TNFRSF1A
NK cells	Macrophages	VEGFA	SIRPA	0.6307992	0.19	0.3877558	0.2075086410834594	0.0749225786349137	0.00751919	0.69926274	0.49991157978460976	0.5940628321354735	degenerated	True	pain_ligand:VEGFA
Macrophages	NK cells	PDGFA	PDGFRB	0.7202026	0.0	0.29657832	1.129080221986041	1.1381642400213852	0.02578105	0.6703476	0.005963467576966869	0.5941206067032527	degenerated	True	pain_ligand:PDGFA
NP_stressed_degenerative	NP_stressed_degenerative	VEGFA	CD44	0.69658995	1.0	0.48309168	-0.2624248827726542	0.4012601805056337	0.0016730203	0.72185963	1.0	0.5946396521874988	degenerated	True	pain_ligand:VEGFA
Fibroblasts	DC	FGF2	SDC4	0.27533245	0.99	0.0704451	-0.438685251186385	-0.9058617444684365	0.0034679489	0.49775463	1.0	0.5953555142177795	degenerated	True	pain_ligand:FGF2
Plasma cells	AF_inner	CXCL8	SDC2	1.0343356	0.01	0.9759256	0.31222290342901116	-0.09969159911937497	0.0061041196	0.7867248	1.0	0.595504398943696	degenerated	True	pain_ligand:CXCL8
AF_mechanical_stress	NK cells	VEGFA	ITGAV	1.0340765	0.0	0.96561	0.3959971778685526	0.4645281294313067	0.014498044	0.7858319	0.0417701138371019	0.5956429534990587	degenerated	True	pain_ligand:VEGFA
AF_outer	AF_outer	PTGS2	CAV1	1.0340295	0.0	0.7608421	0.020670273990840593	-0.20155532936841014	0.004555391	0.7650942	1.0	0.5957815190062185	degenerated	True	pain_ligand:PTGS2
AF_mechanical_stress	Fibroblasts	TNFSF12	TNFRSF12A	0.6301128	0.55	0.3000769	-0.013310830936148058	-0.20319002242038592	0.0076033254	0.67164207	1.0	0.5960252512217861	degenerated	True	pain_ligand:TNF
DC	Memory B cells	VEGFA	ITGB1	0.72308207	0.99	0.48395342	-0.3664909787226375	-0.44175314999582194	0.0022108043	0.72203857	1.0	0.5963140665388424	degenerated	True	pain_ligand:VEGFA
Endothelial cells	NP_mature_chondrocyte	ANGPT2	ITGA5_ITGB1	0.27611336	0.0	0.07052528	0.4924732447535339	0.1907511276921367	0.0040446036	0.49789688	0.6482892825459704	0.5968195045777918	degenerated	True	pain_ligand:ANGPT2
Fibroblasts	Fibroblasts	FGF2	SDC2	0.86899716	0.35	0.4843053	0.035771387911623875	-0.2707933474067156	0.012601591	0.7221115	1.0	0.5971816209200655	degenerated	True	pain_ligand:FGF2
Plasma cells	AF_outer	VEGFA	EGFR	0.26733813	1.0	0.07053758	-0.17379726292149944	-0.33278856852997485	0.005079907	0.49791864	1.0	0.5972585800043004	degenerated	True	pain_ligand:VEGFA
Fibroblasts	AF_mechanical_stress	TNFSF13B	TFRC	0.28025585	0.91	0.07055731	0.06950466683125059	-0.21092631573282794	0.0023926133	0.49795365	1.0	0.5975512479663068	degenerated	True	pain_ligand:TNF
Macrophages	AF_inner	TNF	VSIR	0.7783388	0.0	0.2955512	2.2947209203601773	1.0801412360544318	0.005899922	0.66996413	0.10350413227990742	0.5975866210544429	degenerated	True	pain_ligand:TNF
AF_outer	NP_stressed_degenerative	ADAM10	IL6R	0.6340036	0.0	0.29538885	0.5605577589891678	1.1696881355598503	0.005510284	0.6699034	0.11794191677629683	0.5981655364088649	degenerated	True	pain_receptor:IL6R
NP_mature_chondrocyte	DC	VEGFA	SIRPA	1.032913	0.0	0.99712265	0.6117967689111409	0.6435468805083984	0.019335764	0.7885219	0.009888455016393696	0.5982088991820798	degenerated	True	pain_ligand:VEGFA
