gene	cell_type	comparison	log2FC	padj	baseMean	direction	pain_categories	significant
FLT1	NP_stressed_degen	mild_vs_severe	0.9795221078933084	0.9999226641189513	52.62436838287464	UP	Neovascularization	False
GAL	NP_stressed_degen	mild_vs_severe	2.3126929672208285	0.9999226641189513	0.2875345709049552	UP	Neuropeptides	False
NGF	NP_stressed_degen	mild_vs_severe	1.4647275448104602	0.9999226641189513	5.477068592127675	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	NP_stressed_degen	mild_vs_severe	-2.1040784686534355	0.9999226641189513	5.794625109903734	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	NP_stressed_degen	mild_vs_severe	0.8275217258358037		131.54452174879128	UP	Nerve_guidance	False
NTN1	NP_stressed_degen	mild_vs_severe	0.4959091669293007	0.9999226641189513	0.3300532241801908	UP	Nerve_guidance	False
NTN4	NP_stressed_degen	mild_vs_severe	-0.8676155630395056	0.9999226641189513	1.2635428478817516	DOWN	Nerve_guidance	False
NTRK2	NP_stressed_degen	mild_vs_severe	0.0355214233802859	0.9999226641189513	7.558621526877446	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	NP_stressed_degen	mild_vs_severe	-0.6306253580121485	0.9999226641189513	19.19065138568521	DOWN	Nociception_ion_channels	False
P2RX7	NP_stressed_degen	mild_vs_severe	0.484347471701192	0.9999226641189513	26.388190707411145	UP	Nociception_ion_channels	False
PDGFA	NP_stressed_degen	mild_vs_severe	-0.0846868814469464	0.9999226641189513	10.35944314019108	DOWN	Neovascularization	False
PDGFB	NP_stressed_degen	mild_vs_severe	-0.0566564685880274	0.9999226641189513	21.94299837194302	DOWN	Neovascularization	False
PLA2G2A	NP_stressed_degen	mild_vs_severe	1.7576060687103838	0.9999226641189513	60.0654134097816	UP	Inflammatory_pain	False
PTGES	NP_stressed_degen	mild_vs_severe	1.2767805816768112	0.9999226641189513	23.746780379590263	UP	Inflammatory_pain	False
PTGS2	NP_stressed_degen	mild_vs_severe	0.4091190786842449	0.9999226641189513	1840.0778238174105	UP	Inflammatory_pain	False
ROBO1	NP_stressed_degen	mild_vs_severe	2.014269071097269	0.9999226641189513	0.8734917230466013	UP	Nerve_guidance	False
ROBO2	NP_stressed_degen	mild_vs_severe	0.4959091664912587	0.9999226641189513	0.1003148952376827	UP	Nerve_guidance	False
SEMA3A	NP_stressed_degen	mild_vs_severe	4.804498078305572	0.4082927592382527	9.135206634014452	UP	Nerve_guidance	False
SEMA3E	NP_stressed_degen	mild_vs_severe	1.3623370990297383	0.9999226641189513	2.23420646800283	UP	Nerve_guidance	False
SLIT3	NP_stressed_degen	mild_vs_severe	-1.5192524520287756	0.9999226641189513	1.1462131591896922	DOWN	Nerve_guidance	False
TNF	NP_stressed_degen	mild_vs_severe	1.019360722404122	0.9999226641189513	976.0088958553206	UP	Inflammatory_pain	False
TRPV1	NP_stressed_degen	mild_vs_severe	-0.7418177903307432	0.9999226641189513	0.5019043072267696	DOWN	Nociception_ion_channels	False
TRPV4	NP_stressed_degen	mild_vs_severe	-1.5387925258657125	0.9999226641189513	10.87643635333471	DOWN	Nociception_ion_channels	False
UNC5B	NP_stressed_degen	mild_vs_severe	-0.9101799517929492	0.9999226641189513	6.371032287025476	DOWN	Nerve_guidance	False
VEGFA	NP_stressed_degen	mild_vs_severe	1.3262437471996216	0.9999226641189513	368.9510132837247	UP	Neovascularization	False
VEGFB	NP_stressed_degen	mild_vs_severe	-0.0946509647742785	0.9999226641189513	35.48844450123049	DOWN	Neovascularization	False
ANGPT1	T_cell	mild_vs_severe	-0.5370831185399699		0.5086724476706043	DOWN	Neovascularization	False
ANGPT2	T_cell	mild_vs_severe	0.7566100084117453	0.8834196068937452	4.168388120805318	UP	Neovascularization	False
BDKRB2	T_cell	mild_vs_severe	1.3122244142165336		0.120647611233929	UP	Inflammatory_pain	False
CCL2	T_cell	mild_vs_severe	3.44941849002017	0.0227726832797291	66.63610047724832	UP	Inflammatory_pain	True
CXCL8	T_cell	mild_vs_severe	0.9625541943082148	0.5476389803169173	7229.3560869767425	UP	Inflammatory_pain	False
FGF2	T_cell	mild_vs_severe	2.3316711632436045	0.4492458484653618	6.925530734695276	UP	Neovascularization	False
FLT1	T_cell	mild_vs_severe	1.2899315077762934	0.0940350741885403	50.75278196198923	UP	Neovascularization	False
GAL	T_cell	mild_vs_severe	1.1303278445167908		0.2417090518021591	UP	Neuropeptides	False
NGF	T_cell	mild_vs_severe	1.8342733226840595	0.715686576365721	3.0462254332559207	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	T_cell	mild_vs_severe	-0.6684110473416911	0.8044955310049018	9.361040851886306	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	T_cell	mild_vs_severe	4.067008819714976	0.002867163941141	10.984044759635571	UP	Nerve_guidance	True
NTN1	T_cell	mild_vs_severe	2.726487103304361		0.443876894768379	UP	Nerve_guidance	False
NTN4	T_cell	mild_vs_severe	-1.3533542969660228		1.2392365670037135	DOWN	Nerve_guidance	False
NTRK2	T_cell	mild_vs_severe	1.562360031685648		1.4225196752259155	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	T_cell	mild_vs_severe	-0.601247510219704	0.8964945705215334	10.84928118320594	DOWN	Nociception_ion_channels	False
P2RX7	T_cell	mild_vs_severe	0.5034145288192169	0.8216229597105441	16.66049914699057	UP	Nociception_ion_channels	False
PDGFA	T_cell	mild_vs_severe	0.4733773266789773	0.9058867340856602	5.720270549033354	UP	Neovascularization	False
PDGFB	T_cell	mild_vs_severe	1.273405599298196	0.7232919143306831	14.027393836054598	UP	Neovascularization	False
PLA2G2A	T_cell	mild_vs_severe	3.6794301981742894	0.002867163941141	15.554415393891482	UP	Inflammatory_pain	True
PTGES	T_cell	mild_vs_severe	0.9155266353868426	0.715686576365721	18.88873106227284	UP	Inflammatory_pain	False
PTGS2	T_cell	mild_vs_severe	1.4977056597502885	0.3330034358711692	807.7176842980155	UP	Inflammatory_pain	False
ROBO1	T_cell	mild_vs_severe	1.8157980872475452		1.1368339161296457	UP	Nerve_guidance	False
ROBO2	T_cell	mild_vs_severe	0.780772200990266		0.0369442569833549	UP	Nerve_guidance	False
SEMA3A	T_cell	mild_vs_severe	3.953657374151601	0.3689105518705295	2.634456532087538	UP	Nerve_guidance	False
SEMA3E	T_cell	mild_vs_severe	2.018841929237451		0.3610402874383131	UP	Nerve_guidance	False
SLIT3	T_cell	mild_vs_severe	0.8247289950979743		0.0253601235155084	UP	Nerve_guidance	False
TNF	T_cell	mild_vs_severe	2.304059958248046	2.812884740148053e-08	327.53074243455075	UP	Inflammatory_pain	True
TRPV1	T_cell	mild_vs_severe	-1.1306911621123032	0.8045497888019446	2.8472116836545407	DOWN	Nociception_ion_channels	False
TRPV4	T_cell	mild_vs_severe	-0.5971201937221681		0.42970458894794	DOWN	Nociception_ion_channels	False
UNC5B	T_cell	mild_vs_severe	0.3496841966700209		2.2708860162955333	UP	Nerve_guidance	False
VEGFA	T_cell	mild_vs_severe	0.3084389458301931	0.8941824825522222	256.53737078047885	UP	Neovascularization	False
VEGFB	T_cell	mild_vs_severe	0.0135426213237771	0.9954109676038416	29.59369279077944	UP	Neovascularization	False
ANGPT1	unassigned	mild_vs_severe	-0.3741023895161137		6.408741281823366	DOWN	Neovascularization	False
ANGPT2	unassigned	mild_vs_severe	-0.5065477037459519	0.9999099028931918	2.4179906110162723	DOWN	Neovascularization	False
BDKRB2	unassigned	mild_vs_severe	-1.6096222788348045	0.9999099028931918	0.012539268640713	DOWN	Inflammatory_pain	False
CCL2	unassigned	mild_vs_severe	-1.9556947458288545	0.9999099028931918	2.8371896951148354	DOWN	Inflammatory_pain	False
CXCL8	unassigned	mild_vs_severe	0.5115108566009876	0.9999099028931918	19297.52689679624	UP	Inflammatory_pain	False
FGF2	unassigned	mild_vs_severe	0.0907029354696915	0.9999099028931918	6.243593067854027	UP	Neovascularization	False
FLT1	unassigned	mild_vs_severe	0.9563620884090122	0.9999099028931918	20.256662665264063	UP	Neovascularization	False
NGF	unassigned	mild_vs_severe	-0.2727244134176733	0.9999099028931918	0.1888449659540199	DOWN	Neuropeptides; Neurotrophin_signaling	False
NGFR	unassigned	mild_vs_severe	-0.6934374976954318	0.9999099028931918	0.0500182740288512	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	unassigned	mild_vs_severe	0.505890617893624	0.9999099028931918	0.4483323676527704	UP	Nerve_guidance	False
NTN1	unassigned	mild_vs_severe	-1.6096222788348045	0.9999099028931918	0.012539268640713	DOWN	Nerve_guidance	False
NTN4	unassigned	mild_vs_severe	1.913221885217724	0.9999099028931918	0.5997683622662653	UP	Nerve_guidance	False
NTRK2	unassigned	mild_vs_severe	1.1633211915960326	0.9999099028931918	0.3691965610262171	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	unassigned	mild_vs_severe	-0.4983989435079523	0.9999099028931918	0.8777364185628233	DOWN	Nociception_ion_channels	False
P2RX7	unassigned	mild_vs_severe	-0.4818375223327037	0.9999099028931918	0.0625575426695643	DOWN	Nociception_ion_channels	False
PDGFA	unassigned	mild_vs_severe	0.3323964689770518	0.9999099028931918	0.2265446200176956	UP	Neovascularization	False
PLA2G2A	unassigned	mild_vs_severe	1.1940638901344367	0.9999099028931918	12.656247963915328	UP	Inflammatory_pain	False
PTGES	unassigned	mild_vs_severe	0.3609908236375522	0.9999099028931918	35.05580059867131	UP	Inflammatory_pain	False
PTGS2	unassigned	mild_vs_severe	0.1379279059080704	0.9999099028931918	1740.0142092399562	UP	Inflammatory_pain	False
ROBO1	unassigned	mild_vs_severe	0.3523174628452931	0.9999099028931918	0.3262927742662049	UP	Nerve_guidance	False
SEMA3A	unassigned	mild_vs_severe	0.0869378664498797	0.9999099028931918	2.7698819651437727	UP	Nerve_guidance	False
SEMA3E	unassigned	mild_vs_severe	2.176855731396281	0.9999099028931918	1.0358749581905358	UP	Nerve_guidance	False
SLIT3	unassigned	mild_vs_severe	-2.050582172463632	0.9999099028931918	1.3702761542108293	DOWN	Nerve_guidance	False
TNF	unassigned	mild_vs_severe	0.8796573625232328	0.9999099028931918	40.35725703692741	UP	Inflammatory_pain	False
TRPV1	unassigned	mild_vs_severe	-0.2756130633824766	0.9999099028931918	0.2993841578692791	DOWN	Nociception_ion_channels	False
TRPV4	unassigned	mild_vs_severe	-3.4335547791903998	0.9999099028931918	3.4771995810322887	DOWN	Nociception_ion_channels	False
UNC5B	unassigned	mild_vs_severe	-0.5067027223973871	0.9999099028931918	1.6689935404902223	DOWN	Nerve_guidance	False
VEGFA	unassigned	mild_vs_severe	1.3627549057756434	0.1606613501301023	255.50838838588925	UP	Neovascularization	False
VEGFB	unassigned	mild_vs_severe	-0.3214048085616767	0.9999099028931918	6.295253742998081	DOWN	Neovascularization	False
ANGPT1	AF_inner	healthy_vs_degenerated_all	0.172000428523467	0.9999926832826112	46.336153885290685	UP	Neovascularization	False
ANGPT2	AF_inner	healthy_vs_degenerated_all	1.09916510592282	0.9999926832826112	41.59942987507518	UP	Neovascularization	False
ASIC1	AF_inner	healthy_vs_degenerated_all	-1.8728163098496728	0.9999926832826112	15.98467505676797	DOWN	Nociception_ion_channels	False
ASIC3	AF_inner	healthy_vs_degenerated_all	-1.370313151175045	0.9999926832826112	1.609678063487612	DOWN	Nociception_ion_channels	False
BDKRB1	AF_inner	healthy_vs_degenerated_all	1.8391334619121888	0.9999926832826112	28.96087503084806	UP	Inflammatory_pain	False
BDKRB2	AF_inner	healthy_vs_degenerated_all	-0.205683068828182	0.9999926832826112	28.541747144614277	DOWN	Inflammatory_pain	False
BDNF	AF_inner	healthy_vs_degenerated_all	0.0991695693453222	0.9999926832826112	5.14588181646019	UP	Neuropeptides; Neurotrophin_signaling	False
CALCA	AF_inner	healthy_vs_degenerated_all	-0.2003912318124178	0.9999926832826112	2.075603289243098	DOWN	Neuropeptides	False
CALCB	AF_inner	healthy_vs_degenerated_all	-0.7853497406331894	0.9999926832826112	1.1229895889901742	DOWN	Neuropeptides	False
CCL2	AF_inner	healthy_vs_degenerated_all	-3.9111799365982938	0.9999926832826112	279.6011268440588	DOWN	Inflammatory_pain	False
CXCL8	AF_inner	healthy_vs_degenerated_all	1.199179425940322	0.9999926832826112	104.01977777456176	UP	Inflammatory_pain	False
FGF2	AF_inner	healthy_vs_degenerated_all	0.753973006501829	0.9999926832826112	873.1430538824634	UP	Neovascularization	False
FLT1	AF_inner	healthy_vs_degenerated_all	1.5429709150222883	0.9999926832826112	192.85966355428909	UP	Neovascularization	False
GAL	AF_inner	healthy_vs_degenerated_all	-2.228032315041104	0.9999926832826112	0.9048368750954496	DOWN	Neuropeptides	False
IL1B	AF_inner	healthy_vs_degenerated_all	2.6572983241206254	0.9999926832826112	0.2001380381878151	UP	Inflammatory_pain	False
IL6	AF_inner	healthy_vs_degenerated_all	0.9516069837537404	0.9999926832826112	9.171834771345036	UP	Inflammatory_pain	False
KLK1	AF_inner	healthy_vs_degenerated_all	1.4683976990966734	0.9999926832826112	3.0829486364634744	UP	Inflammatory_pain	False
NGF	AF_inner	healthy_vs_degenerated_all	1.8372290143090444	0.9999926832826112	66.53104111405878	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	AF_inner	healthy_vs_degenerated_all	0.8469118278040755	0.9999926832826112	9.343691842284263	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NPY	AF_inner	healthy_vs_degenerated_all	-4.485768473701574	0.9999926832826112	13.801446125704024	DOWN	Neuropeptides	False
NRP1	AF_inner	healthy_vs_degenerated_all	-0.6978931648455725	0.9999926832826112	32.87542189004483	DOWN	Nerve_guidance	False
NRP2	AF_inner	healthy_vs_degenerated_all	2.317737017126418	0.9999926832826112	672.9211023237146	UP	Nerve_guidance	False
NTF3	AF_inner	healthy_vs_degenerated_all	3.411038831406401	0.9999926832826112	13.321533052840204	UP	Neurotrophin_signaling	False
NTN1	AF_inner	healthy_vs_degenerated_all	2.153238384295813	0.9999926832826112	8.893834175046342	UP	Nerve_guidance	False
NTN4	AF_inner	healthy_vs_degenerated_all	-0.4516138211317123	0.9999926832826112	36.41702134209682	DOWN	Nerve_guidance	False
NTRK2	AF_inner	healthy_vs_degenerated_all	0.4922143153639249	0.9999926832826112	292.5587561953544	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NTRK3	AF_inner	healthy_vs_degenerated_all	0.79960414463454	0.9999926832826112	2.4974781156989803	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
OPRD1	AF_inner	healthy_vs_degenerated_all	-1.1072803880163689	0.9999926832826112	0.8155335139867343	DOWN	Neurotrophin_receptors	False
OPRK1	AF_inner	healthy_vs_degenerated_all	-4.549925955528248	0.9999926832826112	7.335098912050501	DOWN	Neurotrophin_receptors	False
P2RX4	AF_inner	healthy_vs_degenerated_all	-0.4045651996396026	0.9999926832826112	56.43327831911449	DOWN	Nociception_ion_channels	False
P2RX7	AF_inner	healthy_vs_degenerated_all	-0.4958457579288367	0.9999926832826112	6.092920802018592	DOWN	Nociception_ion_channels	False
PDGFA	AF_inner	healthy_vs_degenerated_all	2.151448362787033	0.9999926832826112	72.18996589087983	UP	Neovascularization	False
PDGFB	AF_inner	healthy_vs_degenerated_all	-2.370314452265494	0.9999926832826112	2.931184585224145	DOWN	Neovascularization	False
PENK	AF_inner	healthy_vs_degenerated_all	1.7171330536733032	0.9999926832826112	7.480113311634824	UP	Neuropeptides	False
PLA2G2A	AF_inner	healthy_vs_degenerated_all	2.7917395393851696	0.9999926832826112	4029.9687982496566	UP	Inflammatory_pain	False
PTGES	AF_inner	healthy_vs_degenerated_all	3.3902780635444025	0.9999926832826112	97.02673687943047	UP	Inflammatory_pain	False
PTGS2	AF_inner	healthy_vs_degenerated_all	5.24975660252205	0.0333999485696813	1467.3435703432915	UP	Inflammatory_pain	True
ROBO1	AF_inner	healthy_vs_degenerated_all	0.4736221029102475	0.9999926832826112	57.18508926491764	UP	Nerve_guidance	False
ROBO2	AF_inner	healthy_vs_degenerated_all	-2.256657204612984	0.9999926832826112	11.690816882430186	DOWN	Nerve_guidance	False
SCN11A	AF_inner	healthy_vs_degenerated_all	-1.107279418305953	0.9999926832826112	2.146839995134561	DOWN	Nociception_ion_channels	False
SEMA3A	AF_inner	healthy_vs_degenerated_all	2.2283161422731377	0.9999926832826112	141.5002885919816	UP	Nerve_guidance	False
SEMA3E	AF_inner	healthy_vs_degenerated_all	-0.6675164979995055	0.9999926832826112	245.5412630931669	DOWN	Nerve_guidance	False
SLIT2	AF_inner	healthy_vs_degenerated_all	-1.5927022742217471	0.9999926832826112	8.901733060481716	DOWN	Nerve_guidance	False
SLIT3	AF_inner	healthy_vs_degenerated_all	-0.5223187052427523	0.9999926832826112	15.806345271658705	DOWN	Nerve_guidance	False
TAC1	AF_inner	healthy_vs_degenerated_all	0.6296798148722123	0.9999926832826112	24.14954235702938	UP	Neuropeptides	False
TEK	AF_inner	healthy_vs_degenerated_all	2.657135868779749	0.9999926832826112	4.607722021407175	UP	Neovascularization	False
TNF	AF_inner	healthy_vs_degenerated_all	0.214635724592312	0.9999926832826112	1.255293638559884	UP	Inflammatory_pain	False
TRPV1	AF_inner	healthy_vs_degenerated_all	-0.7853520699572591	0.9999926832826112	8.451015936750421	DOWN	Nociception_ion_channels	False
TRPV4	AF_inner	healthy_vs_degenerated_all	0.7584445607094911	0.9999926832826112	295.6880421237916	UP	Nociception_ion_channels	False
UNC5B	AF_inner	healthy_vs_degenerated_all	0.4942197180172636	0.9999926832826112	110.00350145214895	UP	Nerve_guidance	False
VEGFA	AF_inner	healthy_vs_degenerated_all	3.1675904016980114	0.9310856288330572	3461.888089227375	UP	Neovascularization	False
VEGFB	AF_inner	healthy_vs_degenerated_all	-0.1695241689583013	0.9999926832826112	388.0377402360127	DOWN	Neovascularization	False
ANGPT1	AF_outer	healthy_vs_degenerated_all	-0.0061639962229844	0.9996855063943229	983.7208511483658	DOWN	Neovascularization	False
ANGPT2	AF_outer	healthy_vs_degenerated_all	0.7419719390781689	0.9996855063943229	64.23740807858411	UP	Neovascularization	False
ASIC1	AF_outer	healthy_vs_degenerated_all	-0.4412386639219834	0.9996855063943229	113.66513395346784	DOWN	Nociception_ion_channels	False
ASIC3	AF_outer	healthy_vs_degenerated_all	0.5783248814276989	0.9996855063943229	7.447056319541587	UP	Nociception_ion_channels	False
BDKRB1	AF_outer	healthy_vs_degenerated_all	-0.1194177528620957	0.9996855063943229	304.3840586642428	DOWN	Inflammatory_pain	False
BDKRB2	AF_outer	healthy_vs_degenerated_all	0.5238979520753069	0.9996855063943229	486.1944528429225	UP	Inflammatory_pain	False
BDNF	AF_outer	healthy_vs_degenerated_all	0.1733540458007067	0.9996855063943229	278.60726662512656	UP	Neuropeptides; Neurotrophin_signaling	False
CALCA	AF_outer	healthy_vs_degenerated_all	0.9692691711100142	0.9996855063943229	1.9907863894006248	UP	Neuropeptides	False
CALCB	AF_outer	healthy_vs_degenerated_all	1.6065821602333328	0.9996855063943229	4.287515109466716	UP	Neuropeptides	False
CCL2	AF_outer	healthy_vs_degenerated_all	-1.2874611922627297	0.6367173373477085	4933.739308026991	DOWN	Inflammatory_pain	False
CXCL8	AF_outer	healthy_vs_degenerated_all	-4.153322033800267	0.0776232871101444	162.63194376384288	DOWN	Inflammatory_pain	False
FGF2	AF_outer	healthy_vs_degenerated_all	0.2704203041145103	0.9996855063943229	3549.966732548359	UP	Neovascularization	False
FLT1	AF_outer	healthy_vs_degenerated_all	0.0484158805681133	0.9996855063943229	45.926182144634375	UP	Neovascularization	False
GAL	AF_outer	healthy_vs_degenerated_all	0.5386719620697115	0.9996855063943229	21.523609467938677	UP	Neuropeptides	False
IL1B	AF_outer	healthy_vs_degenerated_all	-0.8962179818216032	0.9996855063943229	3.577723967459597	DOWN	Inflammatory_pain	False
IL6	AF_outer	healthy_vs_degenerated_all	-0.0615476767896532	0.9996855063943229	153.83051497201265	DOWN	Inflammatory_pain	False
KLK1	AF_outer	healthy_vs_degenerated_all	-1.2635884451521753	0.9996855063943229	1.4092869211733747	DOWN	Inflammatory_pain	False
NGF	AF_outer	healthy_vs_degenerated_all	0.6895920714328599	0.9996855063943229	269.21400906994944	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	AF_outer	healthy_vs_degenerated_all	-0.7502405402497233		0.7951828672518831	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NPY	AF_outer	healthy_vs_degenerated_all	1.7348006042502906	0.9996855063943229	1.54878764386861	UP	Neuropeptides	False
NRP1	AF_outer	healthy_vs_degenerated_all	0.0525551233633747	0.9996855063943229	2139.840771686206	UP	Nerve_guidance	False
NRP2	AF_outer	healthy_vs_degenerated_all	0.1540535100569313	0.9996855063943229	2991.419030182938	UP	Nerve_guidance	False
NTF3	AF_outer	healthy_vs_degenerated_all	-0.626762512761154	0.9996855063943229	143.911990326391	DOWN	Neurotrophin_signaling	False
NTN1	AF_outer	healthy_vs_degenerated_all	-1.338548496469106	0.9996855063943229	65.08077566422527	DOWN	Nerve_guidance	False
NTN4	AF_outer	healthy_vs_degenerated_all	-0.1514651947064762	0.9996855063943229	3567.218860704756	DOWN	Nerve_guidance	False
NTRK2	AF_outer	healthy_vs_degenerated_all	0.7819790468710834	0.9996855063943229	608.563788096455	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
NTRK3	AF_outer	healthy_vs_degenerated_all	0.7566095471530326	0.9996855063943229	3.838897685611052	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
OPRD1	AF_outer	healthy_vs_degenerated_all	1.637873650148778	0.9996855063943229	2.0571738525568395	UP	Neurotrophin_receptors	False
OPRK1	AF_outer	healthy_vs_degenerated_all	3.2067947616655665		0.4006832177603853	UP	Neurotrophin_receptors	False
P2RX4	AF_outer	healthy_vs_degenerated_all	-0.439362708723279	0.9996855063943229	1176.458546977986	DOWN	Nociception_ion_channels	False
P2RX7	AF_outer	healthy_vs_degenerated_all	0.2902819152619695	0.9996855063943229	135.82742557603612	UP	Nociception_ion_channels	False
PDGFA	AF_outer	healthy_vs_degenerated_all	0.4299074198463025	0.9996855063943229	270.0103885286828	UP	Neovascularization	False
PDGFB	AF_outer	healthy_vs_degenerated_all	0.1057292534097368		0.7324602626831602	UP	Neovascularization	False
PENK	AF_outer	healthy_vs_degenerated_all	2.0615773901045764	0.9996855063943229	6144.079178036013	UP	Neuropeptides	False
PLA2G2A	AF_outer	healthy_vs_degenerated_all	1.982811576447296	0.9996855063943229	9.923904393944536	UP	Inflammatory_pain	False
PTGES	AF_outer	healthy_vs_degenerated_all	0.5739631640722517	0.9996855063943229	158.80392653692778	UP	Inflammatory_pain	False
PTGS2	AF_outer	healthy_vs_degenerated_all	0.3963440201326144	0.9996855063943229	229.6161210739948	UP	Inflammatory_pain	False
ROBO1	AF_outer	healthy_vs_degenerated_all	0.0809539556132181	0.9996855063943229	599.1890704102937	UP	Nerve_guidance	False
ROBO2	AF_outer	healthy_vs_degenerated_all	-0.0941480233922294	0.9996855063943229	276.3505492979371	DOWN	Nerve_guidance	False
SCN11A	AF_outer	healthy_vs_degenerated_all	0.4753805786446956	0.9996855063943229	5.366843486157915	UP	Nociception_ion_channels	False
SEMA3A	AF_outer	healthy_vs_degenerated_all	-1.1490684010026262	0.7724732909165044	1647.873557685183	DOWN	Nerve_guidance	False
SEMA3E	AF_outer	healthy_vs_degenerated_all	-0.0715686091682661	0.9996855063943229	1411.2419490112247	DOWN	Nerve_guidance	False
SLIT2	AF_outer	healthy_vs_degenerated_all	-0.4885846847284728	0.9996855063943229	73.35240506972342	DOWN	Nerve_guidance	False
SLIT3	AF_outer	healthy_vs_degenerated_all	-1.3062004443357056	0.9996855063943229	100.68342352488376	DOWN	Nerve_guidance	False
TAC1	AF_outer	healthy_vs_degenerated_all	-0.0325279353185577	0.9996855063943229	8.876668766002993	DOWN	Neuropeptides	False
TEK	AF_outer	healthy_vs_degenerated_all	0.4976545547945804	0.9996855063943229	12.016569085301716	UP	Neovascularization	False
TRPV1	AF_outer	healthy_vs_degenerated_all	0.6955965537202733	0.9996855063943229	46.99922404951814	UP	Nociception_ion_channels	False
TRPV4	AF_outer	healthy_vs_degenerated_all	0.1330380709819162	0.9996855063943229	165.584921758161	UP	Nociception_ion_channels	False
UNC5B	AF_outer	healthy_vs_degenerated_all	0.3281357241383738	0.9996855063943229	631.255764612672	UP	Nerve_guidance	False
VEGFA	AF_outer	healthy_vs_degenerated_all	0.1220864502547533	0.9996855063943229	1976.9074030109823	UP	Neovascularization	False
VEGFB	AF_outer	healthy_vs_degenerated_all	0.1096804429499572	0.9996855063943229	12441.312165823045	UP	Neovascularization	False
ANGPT1	AF_outer	healthy_vs_degenerated_mild	-0.0459741600628274	0.9998328779299474	1402.9059885237807	DOWN	Neovascularization	False
ANGPT2	AF_outer	healthy_vs_degenerated_mild	0.2951738717195052	0.9998328779299474	70.31860424802859	UP	Neovascularization	False
ASIC1	AF_outer	healthy_vs_degenerated_mild	-0.4345218007659143	0.9998328779299474	170.85401424529798	DOWN	Nociception_ion_channels	False
ASIC3	AF_outer	healthy_vs_degenerated_mild	-0.5344896200354857	0.9998328779299474	5.554879865093837	DOWN	Nociception_ion_channels	False
BDKRB1	AF_outer	healthy_vs_degenerated_mild	-0.4073950808656816	0.9998328779299474	403.19861008366735	DOWN	Inflammatory_pain	False
BDKRB2	AF_outer	healthy_vs_degenerated_mild	0.1402666658205528	0.9998328779299474	564.5535659125654	UP	Inflammatory_pain	False
BDNF	AF_outer	healthy_vs_degenerated_mild	-0.0159051212373186	0.9998328779299474	366.2316649290096	DOWN	Neuropeptides; Neurotrophin_signaling	False
CALCA	AF_outer	healthy_vs_degenerated_mild	1.5479273402943954	0.9998328779299474	3.929890527214735	UP	Neuropeptides	False
CALCB	AF_outer	healthy_vs_degenerated_mild	1.9425621699192523	0.9998328779299474	6.410229312671762	UP	Neuropeptides	False
CCL2	AF_outer	healthy_vs_degenerated_mild	-0.9849118984899576	0.9998328779299474	8955.500093572466	DOWN	Inflammatory_pain	False
CXCL8	AF_outer	healthy_vs_degenerated_mild	-4.327560679794562	0.5307844974955482	342.54683268473264	DOWN	Inflammatory_pain	False
FGF2	AF_outer	healthy_vs_degenerated_mild	0.0644677481959484	0.9998328779299474	4570.690408723272	UP	Neovascularization	False
FLT1	AF_outer	healthy_vs_degenerated_mild	-0.278513888075373	0.9998328779299474	56.23801418293503	DOWN	Neovascularization	False
GAL	AF_outer	healthy_vs_degenerated_mild	1.329916912019921	0.9998328779299474	44.8884036454083	UP	Neuropeptides	False
IL1B	AF_outer	healthy_vs_degenerated_mild	-0.5587831669042338	0.9998328779299474	6.6401915969675205	DOWN	Inflammatory_pain	False
IL6	AF_outer	healthy_vs_degenerated_mild	-0.0293133301738883	0.9998328779299474	223.7020411457343	DOWN	Inflammatory_pain	False
KLK1	AF_outer	healthy_vs_degenerated_mild	-2.002120543432977	0.9998328779299474	1.3861908431464331	DOWN	Inflammatory_pain	False
NGF	AF_outer	healthy_vs_degenerated_mild	0.2095376131399945	0.9998328779299474	292.1670520211793	UP	Neuropeptides; Neurotrophin_signaling	False
NGFR	AF_outer	healthy_vs_degenerated_mild	-1.9205843209352296	0.9998328779299474	0.8196510345279574	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NPY	AF_outer	healthy_vs_degenerated_mild	2.4801594104884725	0.9998328779299474	3.358809248001573	UP	Neuropeptides	False
NRP1	AF_outer	healthy_vs_degenerated_mild	0.0402787023253579	0.9998328779299474	3059.3529041991774	UP	Nerve_guidance	False
NRP2	AF_outer	healthy_vs_degenerated_mild	0.3102927806366272	0.9998328779299474	4546.437821095891	UP	Nerve_guidance	False
