source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	condition
EP_hyaline	unassigned	FN1	C5AR1	3.0091324	0.0	8.985261	1.6807702690211972	2.6451623041046943	0.04868715	0.9148913	0.00038028020619935965	6.569406499310684e-09	degenerated
Fibrochondrocyte_chondroid	unassigned	FN1	C5AR1	2.9256103	0.0	8.526678	1.6013009933504445	2.7485541770440283	0.04620229	0.9128296	0.0005359647462470688	2.6277152684262358e-08	degenerated
NP_stressed	unassigned	FN1	C5AR1	2.8631399	0.0	8.18368	1.5418607877474932	2.391820514059711	0.044343736	0.91118217	0.0007095107711147648	5.9122525931790634e-08	degenerated
NP_stressed	unassigned	RPS19	C5AR1	2.8572054	0.0	8.151096	1.6198356949012072	2.5068831960944076	0.04276842	0.9110205	0.000899700323054185	1.0510482423320642e-07	degenerated
NP_mature_chondrocyte	unassigned	FN1	C5AR1	2.854056	0.0	8.133804	1.5332165617486662	2.5517893002528558	0.044073485	0.9109345	0.0007402512022005709	1.6422331639100574e-07	degenerated
EP_hyaline	unassigned	FN1	PLAUR	2.8463302	0.0	7.9195647	1.1008093512233956	1.8827667430664572	0.024889681	0.9098457	0.012848020580408619	2.364773242775528e-07	degenerated
EP_hyaline	unassigned	RPS19	C5AR1	2.772412	0.0	7.6855326	1.529600809207827	2.442383800377567	0.040325634	0.9086078	0.0012903839509509592	3.218661237711161e-07	degenerated
Fibrochondrocyte_chondroid	unassigned	FN1	PLAUR	2.7628083	0.0	7.5153723	1.0213400755526427	1.9861586160057911	0.02361938	0.90767395	0.015267623538825359	5.320451940249094e-07	degenerated
AF_inner	unassigned	RPS19	C5AR1	2.7564816	0.0	7.5980663	1.5126487906988324	2.392218965747171	0.0398667	0.9081315	0.001379935037354931	5.320451940249094e-07	degenerated
AF_outer	unassigned	RPS19	C5AR1	2.716405	0.0	7.3780212	1.4699979232708107	2.404944417273569	0.038712136	0.90689826	0.0016729169614008949	6.568341014486459e-07	degenerated
NP_stressed	unassigned	FN1	PLAUR	2.700338	0.0	7.213055	0.9618998699496915	1.6294249530214737	0.022669256	0.9059391	0.015267623538825359	9.458070615133331e-07	degenerated
Fibrochondrocyte_fibroid	unassigned	RPS19	C5AR1	2.6881504	0.0	7.222888	1.4399310619941137	2.3254508982768294	0.037898157	0.90599716	0.0019076496875835198	1.1099896022486621e-06	degenerated
NP_mature_chondrocyte	unassigned	FN1	PLAUR	2.6912541	0.0	7.169095	0.9532556439508645	1.7893937392146189	0.0225311	0.90567833	0.015267623538825359	1.28730214873688e-06	degenerated
NP_fibrocartilaginous	unassigned	FN1	C5AR1	2.6814814	0.0	7.186271	1.3690150444038756	2.2066816400784517	0.03893922	0.90578055	0.0016009443197450627	1.28730214873688e-06	degenerated
NP_stressed	AF_outer	TIMP1	CD63	2.674683	0.0	7.153891	0.5472129329739928	0.5448983735714641	0.012039494	0.9055876	0.07364376798677474	1.4777436089998551e-06	degenerated
Macrophage_M2	unassigned	RPS19	C5AR1	2.6638803	0.0	7.089632	1.414103621608966	2.2765579548131605	0.037198972	0.90520126	0.002113561952255087	1.6813136833623743e-06	degenerated
NP_fibrocartilaginous	unassigned	RPS19	C5AR1	2.6580863	0.0	7.057819	1.4079359796004323	2.3152217187809043	0.03703205	0.90500814	0.0021998489312119647	1.8980112232760688e-06	degenerated
Fibroblast_like	unassigned	RPS19	C5AR1	2.655271	0.0	7.042362	1.4049417833392877	2.215476566388038	0.036950946	0.9049138	0.0022200845534299917	2.127835730991148e-06	degenerated
AF_inner	unassigned	FN1	C5AR1	2.6411815	0.0	6.965003	1.3306724381155393	2.2030747890024065	0.037740268	0.90443754	0.0019664074299939557	2.626863092871567e-06	degenerated
NP_stressed	NP_fibrocartilaginous	TIMP1	CD63	2.6279972	0.0	6.903564	0.49361410487442037	0.4382112726892857	0.011618212	0.904054	0.08716926581343604	3.1783901740814253e-06	degenerated
NP_stressed	Fibroblast_like	TIMP1	CD63	2.6221268	0.0	6.8720875	0.4868754414882025	0.3345596858545081	0.011565239	0.9038556	0.08919723602584215	3.4738385883541228e-06	degenerated
EP_hyaline	Fibrochondrocyte_stressed	FN1	CD44	2.6547656	0.0	6.6655884	0.811569316363564	0.8927120040911358	0.015222675	0.90252167	0.01993258653757371	3.4738385883541228e-06	degenerated
EP_hyaline	Fibrochondrocyte_stressed	FN1	PLAUR	2.63208	0.0	6.51709	0.9042123041609982	0.9943547797422017	0.02048197	0.9015262	0.015267623538825359	4.438918540554482e-06	degenerated
NP_mature_chondrocyte	unassigned	RPS19	C5AR1	2.5891585	0.0	6.679367	1.3345863755978296	2.208412991512014	0.035046328	0.90261245	0.0030909303781989327	4.438918540554482e-06	degenerated
NP_stressed	NP_stressed	TIMP1	CD63	2.5808759	0.0	6.6509027	0.43951571710307485	0.28325733504564043	0.011193001	0.90242463	0.10358924742789132	4.786854234170835e-06	degenerated
EP_hyaline	NP_stressed	FN1	CD44	2.619567	0.0	6.4351807	0.7770494679860653	0.7804458977541826	0.014696477	0.90096325	0.02485646670908609	4.786854234170835e-06	degenerated
unassigned	Fibrochondrocyte_stressed	HLA-A	APLP2	2.5970292	0.0	6.4255853	1.088184730295632	1.470389599715859	0.017584687	0.90089667	0.013644393853534274	5.147909824166844e-06	degenerated
AF_outer	unassigned	FN1	C5AR1	2.5610821	0.0	6.525212	1.254458465632941	2.098223789132203	0.035357233	0.90158135	0.002925764848509818	5.522083780303393e-06	degenerated
Fibrochondrocyte_chondroid	Fibrochondrocyte_stressed	FN1	CD44	2.5712435	0.0	6.3253956	0.7321000406928113	0.9961038770304698	0.014445752	0.9001929	0.02763524518460928	5.9093770048842394e-06	degenerated
NP_fibrocartilaginous	unassigned	FN1	PLAUR	2.5186791	0.0	6.3339443	0.7890541266060738	1.4442860790402146	0.019906377	0.9002536	0.015267623538825359	6.723316043481877e-06	degenerated
Fibrochondrocyte_chondroid	Fibrochondrocyte_stressed	FN1	PLAUR	2.548558	0.0	6.184476	0.8247430284902455	1.0977466526815356	0.019436628	0.8991763	0.015267623538825359	7.149959504249271e-06	degenerated
NP_stressed	Macrophage_M2	TIMP1	CD63	2.5020938	0.0	6.228481	0.34906971034701584	0.2806647653775902	0.010482094	0.89949715	0.13964140057764005	8.508582563096677e-06	degenerated
NP_stressed	NP_mature_chondrocyte	TIMP1	CD63	2.4946227	0.0	6.188421	0.3404923682231034	0.17323585303654254	0.010414677	0.8992052	0.14355720827806923	9.479899533148916e-06	degenerated
Fibrochondrocyte_chondroid	NP_stressed	FN1	CD44	2.536045	0.0	6.106747	0.6975801923153127	0.8838377706935165	0.013946409	0.89860153	0.033464477825634956	9.479899533148916e-06	degenerated
Fibrochondrocyte_stressed	Fibrochondrocyte_stressed	VIM	CD44	2.5126612	0.0	6.086784	0.6056220259985563	0.6048697238142737	0.011213493	0.89845216	0.10250517111198322	9.985227012257206e-06	degenerated
NP_stressed	AF_inner	TIMP1	CD63	2.493234	0.0	6.1809745	0.3388975339157581	0.20337613899651696	0.010402144	0.8991506	0.14445039089102718	9.985227012257206e-06	degenerated
NP_stressed	Fibrochondrocyte_stressed	FN1	CD44	2.508773	0.0	6.070947	0.67265983508986	0.6393702140461524	0.01386465	0.8983333	0.034541500134623794	1.0503665868102138e-05	degenerated
Fibroblast_like	AF_outer	TIMP1	CD63	2.487588	0.0	6.155398	0.37745490828543804	0.2770312813511142	0.0103591	0.8989624	0.14726392560464346	1.1035215390712948e-05	degenerated
NP_mature_chondrocyte	Fibrochondrocyte_stressed	FN1	CD44	2.499689	0.0	6.0339475	0.664015609091033	0.7993390002392975	0.013780152	0.8980538	0.035757284983988794	1.1035215390712948e-05	degenerated
NP_fibrocartilaginous	Fibrochondrocyte_stressed	VIM	CD44	2.4907131	0.0	5.9973874	0.572082854696947	0.5933797540926351	0.0110488	0.8977753	0.10934246042589943	1.213764359634916e-05	degenerated
AF_outer	Fibrochondrocyte_stressed	VIM	CD44	2.4841967	0.0	5.9708447	0.5621199628379612	0.5941476859277923	0.010999902	0.8975715	0.11177456046322144	1.2708520859433039e-05	degenerated
AF_outer	AF_outer	TIMP1	CD63	2.4837906	0.0	6.135133	0.37400906400336115	0.4532414475788036	0.010324996	0.89881253	0.1499341508140923	1.2708520859433039e-05	degenerated
AF_inner	unassigned	FN1	PLAUR	2.4783797	0.0	6.13892	0.7507115203177375	1.4406792279641696	0.019293454	0.89884055	0.015267623538825359	1.3292503404840624e-05	degenerated
NP_stressed	Fibrochondrocyte_stressed	FN1	PLAUR	2.4860876	0.0	5.935696	0.7653028228872941	0.7410129896972182	0.01865476	0.8972998	0.015267623538825359	1.3889595555243981e-05	degenerated
Macrophage_M2	unassigned	FN1	C5AR1	2.4701104	0.0	6.025725	1.167901633309706	2.110158555899104	0.032650735	0.8979914	0.004669557348716005	1.6409021126593498e-05	degenerated
NP_mature_chondrocyte	Fibrochondrocyte_stressed	FN1	PLAUR	2.4770036	0.0	5.899521	0.7566585968884671	0.9009817758903633	0.01854107	0.8970178	0.015267623538825359	1.7071638212011098e-05	degenerated
NP_mature_chondrocyte	Fibroblast_like	LUM	ITGB1	2.4685454	0.0	5.934974	0.5678265245959643	0.5301391510583555	0.015416452	0.89729416	0.018245784510832162	1.7071638212011098e-05	degenerated
EP_hyaline	Fibroblast_like	LUM	ITGB1	2.4637241	0.0	5.915013	0.5633082247184158	0.45001986855419585	0.015364601	0.89713883	0.01867440344789478	1.843617724787054e-05	degenerated
Fibrochondrocyte_stressed	NP_stressed	VIM	CD44	2.4774628	0.0	5.8763833	0.5711021776210576	0.4926036174773205	0.010825879	0.8968361	0.12018586605441864	1.9138100718196596e-05	degenerated
NP_stressed	NP_stressed	FN1	CD44	2.4735746	0.0	5.861094	0.6381399867123614	0.5271041077091991	0.013385395	0.8967156	0.04205420367039063	2.0581249130421965e-05	degenerated
Fibrochondrocyte_fibroid	Fibrochondrocyte_stressed	VIM	CD44	2.4546618	0.0	5.850547	0.5169841946464575	0.5307675226733406	0.010778281	0.8966322	0.12257442430068746	2.1322472652379756e-05	degenerated
Fibrochondrocyte_fibroid	unassigned	FN1	C5AR1	2.4415329	0.0	5.8688188	1.1407110469620534	1.934580730467231	0.03180053	0.8967766	0.005422103479493397	2.2076791493105953e-05	degenerated
Fibrochondrocyte_chondroid	Fibroblast_like	LUM	ITGB1	2.446453	0.0	5.843507	0.547116565295606	0.5945332161390544	0.015178858	0.8965763	0.0203410697665471	2.2076791493105953e-05	degenerated
Fibroblast_like	NP_fibrocartilaginous	TIMP1	CD63	2.4409018	0.0	5.9400096	0.32385608018586576	0.17034418046893585	0.009996618	0.8973333	0.17356812449724618	2.284421144319544e-05	degenerated
NP_mature_chondrocyte	NP_stressed	FN1	CD44	2.464491	0.0	5.8253736	0.6294957607135343	0.6870728939023443	0.013303818	0.8964321	0.04365191022808146	2.284421144319544e-05	degenerated
AF_inner	AF_outer	TIMP1	CD63	2.43955	0.0	5.8990283	0.333868745084001	0.30888584703712363	0.009927649	0.89701396	0.17909908153067525	2.3624728570615516e-05	degenerated
NP_fibrocartilaginous	NP_stressed	VIM	CD44	2.455515	0.0	5.790077	0.5375630063194483	0.4811136477556819	0.01066688	0.89614964	0.12873441855691117	2.441834216539543e-05	degenerated
AF_outer	NP_fibrocartilaginous	TIMP1	CD63	2.4371047	0.0	5.920454	0.3204102359037888	0.3465543466966252	0.009963707	0.8971812	0.17613027732106984	2.441834216539543e-05	degenerated
NP_stressed	Fibroblast_like	LUM	ITGB1	2.4352386	0.0	5.797076	0.5366035755573149	0.3370509220280675	0.015058254	0.8962059	0.026074160717200784	2.5225051517564415e-05	degenerated
Fibroblast_like	Fibroblast_like	TIMP1	CD63	2.4350314	0.0	5.9129267	0.3171174167996479	0.06669259363415825	0.009951039	0.89712256	0.3024513188297156	2.6044855917151706e-05	degenerated
Fibroblast_like	Fibrochondrocyte_stressed	VIM	CD44	2.4349198	0.0	5.770136	0.48681312697989804	0.4598867904703319	0.010630142	0.895989	0.13091602918519413	2.6877754654186554e-05	degenerated
AF_outer	NP_stressed	VIM	CD44	2.4489982	0.0	5.764452	0.5276001144604625	0.4818815795908391	0.010619672	0.89594305	0.1315491769201379	2.7723743345212382e-05	degenerated
EP_hyaline	Fibrochondrocyte_stressed	VIM	CD44	2.4315448	0.0	5.7563887	0.48165596075782824	0.5079501176839072	0.0106048165	0.8958778	0.13255355622992118	2.858282857081579e-05	degenerated
AF_outer	Fibroblast_like	TIMP1	CD63	2.4312344	0.0	5.8934603	0.31367157251757094	0.24290275986184762	0.009918278	0.8969703	0.17973106520796475	2.858282857081579e-05	degenerated
EP_hyaline	Fibroblast_like	FN1	CD44	2.513956	0.0	5.7438545	0.6734752161067472	0.5587374321327296	0.013117646	0.89577615	0.04710696642840317	3.034027493466683e-05	degenerated
EP_hyaline	AF_outer	TIMP1	CD63	2.417319	0.0	5.7803864	0.3136988424645098	0.3848675646933932	0.009727983	0.89607173	0.1951374272313448	3.123863465297293e-05	degenerated
NP_fibrocartilaginous	AF_outer	TIMP1	CD63	2.4170656	0.0	5.779034	0.3134699566993645	0.33854886997165634	0.009725707	0.89606076	0.1952271868560028	3.2150084448905085e-05	degenerated
NP_stressed	EP_hyaline	TIMP1	CD63	2.4028072	0.0	5.6961145	0.23508228222811403	0.2060356248022983	0.009586159	0.8953858	0.20659960803489497	3.5926770209478886e-05	degenerated
NP_notochordal	Fibrochondrocyte_stressed	HLA-A	APLP2	2.4059105	0.0	5.648783	0.9041098025893322	1.0399819658707958	0.015458838	0.8949944	0.017966666586792836	3.690365550648942e-05	degenerated
Fibrochondrocyte_fibroid	NP_stressed	VIM	CD44	2.4194634	0.0	5.648312	0.4824643462689589	0.4185014163363874	0.010405711	0.89499044	0.14416412030895098	3.789362650853438e-05	degenerated
AF_outer	unassigned	FN1	PLAUR	2.3982801	0.0	5.75129	0.6744975478351392	1.335828228093966	0.018075207	0.8958365	0.015267623538825359	3.889669120616072e-05	degenerated
Fibrochondrocyte_chondroid	Fibrochondrocyte_stressed	VIM	CD44	2.404684	0.0	5.6469827	0.4406059073228191	0.621269834482892	0.0104032615	0.8949795	0.14430720236015876	3.889669120616072e-05	degenerated
Fibrochondrocyte_stressed	unassigned	RPS19	C5AR1	2.3984656	0.0	5.6323547	1.1316542200411615	2.046060794310221	0.029552702	0.89485747	0.008431812073690965	3.9912831601144324e-05	degenerated
NP_stressed	Fibrochondrocyte_stressed	TIMP1	CD63	2.3944669	0.0	5.651393	0.22550656960717702	0.14028211353536846	0.009510895	0.8950161	0.213714904915346	4.0942064497284075e-05	degenerated
Fibroblast_like	NP_stressed	TIMP1	CD63	2.3937802	0.0	5.7226133	0.2697576924145202	0.015390242825290557	0.009630755	0.895603	0.4259821909719764	4.3039769700093374e-05	degenerated
Fibroblast_like	NP_stressed	VIM	CD44	2.3997216	0.0	5.570681	0.4522932786023994	0.34762068413337865	0.010262693	0.8943384	0.1542141260072461	4.3039769700093374e-05	degenerated
AF_inner	NP_fibrocartilaginous	TIMP1	CD63	2.3928638	0.0	5.692611	0.2802699169844286	0.20219874615494526	0.009580264	0.895357	0.20711527178023523	4.410824036134184e-05	degenerated
EP_hyaline	NP_stressed	VIM	CD44	2.3963463	0.0	5.557409	0.4471361123803296	0.39568401134695397	0.010238242	0.89422566	0.15576196520723304	4.410824036134184e-05	degenerated
AF_outer	NP_stressed	TIMP1	CD63	2.3899832	0.0	5.7037735	0.2663118481324433	0.19160040905297993	0.009599049	0.89544874	0.20538459440635712	4.518979175787528e-05	degenerated
AF_inner	Fibroblast_like	TIMP1	CD63	2.3869934	0.0	5.6666565	0.2735312535982108	0.09854715932016767	0.009536583	0.89514273	0.23970705930546904	4.628443266939724e-05	degenerated
EP_hyaline	Fibrochondrocyte_fibroid	FN1	ITGA6	2.4777715	0.0	5.506993	2.252744403081445	1.6866132646773355	0.07044598	0.8937938	2.8871970071191986e-05	4.739214351932762e-05	degenerated
EP_hyaline	NP_fibrocartilaginous	TIMP1	CD63	2.3706331	0.0	5.5781207	0.26010001436493746	0.27818046381121486	0.009387584	0.89440143	0.22562975551312703	5.3126882982350044e-05	degenerated
Fibrochondrocyte_chondroid	Fibroblast_like	FN1	CD44	2.430434	0.0	5.450704	0.5940059404359945	0.6621293050720636	0.012448157	0.8933053	0.062441339066706444	5.431306531909326e-05	degenerated
NP_fibrocartilaginous	NP_fibrocartilaginous	TIMP1	CD63	2.3703794	0.0	5.5768156	0.25987112859979217	0.23186176908947798	0.009385387	0.89439034	0.22582995936551478	5.431306531909326e-05	degenerated
Fibrochondrocyte_chondroid	NP_stressed	VIM	CD44	2.3694859	0.0	5.451785	0.40608605894532046	0.5090037281459387	0.010043655	0.89331466	0.1699391860931144	5.5512311835595845e-05	degenerated
NP_mature_chondrocyte	NP_fibrocartilaginous	LUM	ITGB1	2.382165	0.0	5.439675	0.48560718310224105	0.6517712896276244	0.014129883	0.89320874	0.031158874869074385	5.672464249159772e-05	degenerated
EP_hyaline	NP_fibrocartilaginous	LUM	ITGB1	2.3773437	0.0	5.4213796	0.48108888322469257	0.5716520071234648	0.014082358	0.89304787	0.0318330191200365	5.9188511817449984e-05	degenerated
AF_inner	Fibrochondrocyte_stressed	VIM	CD44	2.3658464	0.0	5.4887924	0.3812519237005093	0.38100257206063026	0.010111832	0.8936366	0.16454361285439373	5.9188511817449984e-05	degenerated
NP_notochordal	Fibrochondrocyte_fibroid	CALM1	AQP1	2.3657258	0.0	5.500154	2.5143977736110816	1.9691832401735554	0.083844475	0.89373493	7.110805670000434e-06	6.04400488420506e-05	degenerated
EP_hyaline	Fibroblast_like	TIMP1	CD63	2.3647628	0.0	5.552688	0.2533613509787196	0.17452887697643726	0.009344783	0.89418536	0.23036987358710082	6.170465666243731e-05	degenerated
NP_mature_chondrocyte	AF_outer	LUM	ITGB1	2.3741574	0.0	5.3937593	0.47798444759420666	0.640993041945058	0.014010614	0.8928038	0.03269395135442398	6.170465666243731e-05	degenerated
NP_fibrocartilaginous	Fibroblast_like	TIMP1	CD63	2.364509	0.0	5.5513887	0.2531324652135743	0.12821018225470038	0.009342596	0.89417434	0.23087850037067617	6.29823456357274e-05	degenerated
EP_hyaline	AF_outer	LUM	ITGB1	2.3693361	0.0	5.375618	0.4734661477166582	0.5608737594408983	0.013963492	0.8926424	0.033202176243898214	6.29823456357274e-05	degenerated
AF_outer	Fibroblast_like	LGALS1	ITGB1	2.3576488	0.0	5.4758363	0.6523248279863467	0.6377556499574886	0.016245734	0.8935242	0.015267623538825359	6.689380451249194e-05	degenerated
Fibrochondrocyte_chondroid	NP_fibrocartilaginous	LUM	ITGB1	2.3600726	0.0	5.3558407	0.4648972238018828	0.7161653547083233	0.013912117	0.8924656	0.033933282913421195	6.822376740514937e-05	degenerated
Macrophage_M2	Fibrochondrocyte_stressed	HLA-A	APLP2	2.355887	0.0	5.4454627	0.8559305469125131	0.8584064410108743	0.014902419	0.8932594	0.02276372151410763	6.822376740514937e-05	degenerated
Fibroblast_like	Fibroblast_like	LGALS1	ITGB1	2.3485584	0.0	5.4381995	0.644228232262021	0.46808475572616115	0.016134072	0.8931957	0.015267623538825359	7.367424358430157e-05	degenerated
Fibroblast_like	unassigned	FN1	C5AR1	2.346056	0.0	5.344596	1.0498657498354877	1.7041578968194648	0.028959997	0.89236474	0.009510688455108227	7.506953284546813e-05	degenerated
AF_inner	NP_stressed	TIMP1	CD63	2.3457425	0.0	5.4842696	0.2261715292130831	0.047244808511299974	0.009229639	0.8935975	0.3464955619253096	7.647787312489243e-05	degenerated
NP_stressed	Fibrochondrocyte_stressed	VIM	CD44	2.3431122	0.0	5.396194	0.3465080022703024	0.350209507838128	0.009941241	0.89282537	0.17792383959078656	7.93337522206221e-05	degenerated
NP_stressed	NP_fibrocartilaginous	LUM	ITGB1	2.3488584	0.0	5.3132854	0.45438423406359163	0.45868306059733643	0.0138015775	0.8920822	0.0353942221383759	8.07812773113638e-05	degenerated
Macrophage_M2	Fibrochondrocyte_stressed	VIM	CD44	2.3322105	0.0	5.35179	0.32984785197222066	0.4642632126999171	0.009859437	0.8924294	0.1842019061413956	8.224187519172455e-05	degenerated
Fibrochondrocyte_chondroid	AF_outer	LUM	ITGB1	2.352065	0.0	5.3106327	0.4572744882938484	0.7053871070257569	0.013794688	0.89205825	0.03553160857430618	8.371551997769634e-05	degenerated
NP_mature_chondrocyte	AF_outer	TIMP1	CD63	2.3312132	0.0	5.320856	0.2355717322950814	0.2337314882813648	0.008954626	0.8921508	0.270916100365503	8.520223635843367e-05	degenerated
NP_stressed	NP_notochordal	TIMP1	CD63	2.3294928	0.0	5.303007	0.1509130226182555	0.2313693706041684	0.008924587	0.89198905	0.2747238389790225	8.82148169475629e-05	degenerated
AF_inner	NP_stressed	VIM	CD44	2.330648	0.0	5.2990627	0.34673207532301065	0.26873646572367704	0.009762299	0.8919531	0.19254783473188103	8.974070569780295e-05	degenerated
NP_fibrocartilaginous	Fibrochondrocyte_stressed	FN1	CD44	2.3271146	0.0	5.3310337	0.4998140917462423	0.4542313400648932	0.012174858	0.8922426	0.07012215805332121	9.127963724116028e-05	degenerated
NP_notochordal	Fibrochondrocyte_stressed	VIM	CD44	2.3261738	0.0	5.327202	0.320621773702821	0.5451046513818301	0.009814138	0.89220816	0.18836204875257576	9.283163739204483e-05	degenerated
NP_stressed	AF_outer	LUM	ITGB1	2.3408506	0.0	5.2684364	0.44676149855555725	0.44790481291477	0.01368508	0.8916735	0.03713400231928144	9.283163739204483e-05	degenerated
Fibrochondrocyte_stressed	Fibroblast_like	VIM	CD44	2.3718517	0.0	5.2450886	0.4675279257417395	0.27089515185586754	0.009662863	0.8914588	0.1996634769749588	9.439667869109055e-05	degenerated
EP_hyaline	NP_stressed	TIMP1	CD63	2.3235116	0.0	5.373969	0.20600162659359195	0.12322652616756957	0.009044011	0.89262766	0.2607324305084889	9.597478740272428e-05	degenerated
NP_stressed	Fibroblast_like	FN1	CD44	2.3679636	0.0	5.2314415	0.5345657348330433	0.30539564208774617	0.011947412	0.8913328	0.0762265557990232	9.597478740272428e-05	degenerated
NP_fibrocartilaginous	NP_stressed	TIMP1	CD63	2.3232582	0.0	5.3727117	0.20577274082844663	0.07690783144583269	0.009041894	0.89261645	0.28115909251644045	9.756593561758762e-05	degenerated
Fibrochondrocyte_chondroid	Fibrochondrocyte_fibroid	FN1	ITGA6	2.3942497	0.0	5.225931	2.173275127410692	1.7900051376166695	0.0668506	0.8912818	4.191194147062207e-05	9.756593561758762e-05	degenerated
NP_mature_chondrocyte	Fibrochondrocyte_stressed	VIM	CD44	2.3187664	0.0	5.297031	0.30929954065746873	0.283641565197579	0.009758556	0.89193475	0.19277005443205378	0.00010078740234088535	degenerated
NP_mature_chondrocyte	Fibroblast_like	FN1	CD44	2.3588796	0.0	5.1995583	0.5259215088342162	0.4653644282808913	0.011874599	0.8910364	0.0782869195941519	0.00010241770554848372	degenerated
Fibroblast_like	Macrophage_M2	TIMP1	CD63	2.3149986	0.04	5.3591504	0.1793116856584612	0.012797673157240341	0.009019072	0.89249533	0.43238432241427327	0.0001057174762049628	degenerated
NP_fibrocartilaginous	Fibroblast_like	VIM	CD44	2.3499036	0.0	5.168054	0.43398875444013013	0.2594051821342289	0.009520945	0.890741	0.21275573714942203	0.00010738694245881859	degenerated
AF_outer	Macrophage_M2	TIMP1	CD63	2.3112013	0.05	5.341507	0.17586584137638428	0.1890078393849297	0.00898938	0.892337	0.37767684343937397	0.00011076498982582865	degenerated
NP_stressed	Fibrochondrocyte_chondroid	TIMP1	CD63	2.3099103	0.0	5.198007	0.12843047216182388	0.31864920028262933	0.00874788	0.8910219	0.2967574029259436	0.00011247359863034792	degenerated
NP_stressed	NP_stressed	VIM	CD44	2.3079138	0.0	5.2096653	0.3119881538928037	0.23794340150117477	0.009597605	0.8911305	0.20557116985055957	0.00011592993903972182	degenerated
AF_outer	Fibroblast_like	VIM	CD44	2.3433871	0.0	5.1451817	0.4240258625811444	0.26017311396938614	0.009478808	0.8905249	0.21704894673775485	0.0001176776689997917	degenerated
Fibroblast_like	NP_mature_chondrocyte	TIMP1	CD63	2.3075273	0.0	5.3246818	0.17073434353454878	-0.09463123918380734	0.008961064	0.8921854	0.7839509378304977	0.00011943845800719518	degenerated
Macrophage_M2	unassigned	FN1	PLAUR	2.3073082	0.0	5.3110447	0.5879407155119044	1.3477629948608667	0.0166916	0.89206195	0.015267623538825359	0.00012121227500399919	degenerated
Fibroblast_like	AF_inner	TIMP1	CD63	2.3061385	0.0	5.3182745	0.1691395092272035	-0.06449095322383291	0.008950281	0.89212745	0.6778771633940252	0.00012299913439802197	degenerated
NP_fibrocartilaginous	Fibrochondrocyte_stressed	FN1	PLAUR	2.304429	0.0	5.212267	0.5924570795436764	0.555874115715959	0.01638116	0.89115477	0.015267623538825359	0.0001284379914480358	degenerated
AF_outer	NP_mature_chondrocyte	TIMP1	CD63	2.30373	0.0	5.307152	0.16728849925247186	0.08157892704388203	0.008931562	0.8920266	0.2737392445567744	0.00013027701355605592	degenerated
AF_outer	AF_inner	TIMP1	CD63	2.3023415	0.0	5.3007655	0.16569366494512658	0.11171921300385645	0.008920815	0.89196867	0.2750719762253835	0.00013212909052833267	degenerated
EP_hyaline	Fibrochondrocyte_stressed	FN1	C5AR1	2.412868	0.0	5.082136	1.0479671189713318	1.0061823947904005	0.027537845	0.8899225	0.0128336518286924	0.00013399418973354525	degenerated
Macrophage_M2	NP_stressed	VIM	CD44	2.2970119	0.0	5.1667957	0.295328003594722	0.3519971063629639	0.009518628	0.89072907	0.21299522578440194	0.0001358723263662271	degenerated
NP_mature_chondrocyte	Fibrochondrocyte_fibroid	LUM	ITGB1	2.31715	0.0	5.0668826	0.42372366202434186	0.5163925103381439	0.013161533	0.8897752	0.046308496279073436	0.0001358723263662271	degenerated
EP_hyaline	Fibrochondrocyte_fibroid	LUM	ITGB1	2.3123288	0.0	5.049841	0.41920536214679344	0.43627322783398426	0.013117266	0.8896098	0.047122422103597274	0.0001396677255404023	degenerated
Fibrochondrocyte_fibroid	Fibroblast_like	VIM	CD44	2.3138523	0.0	5.0415187	0.3788900943896408	0.1967929507149344	0.009287833	0.8895288	0.23606297441743268	0.00014158498688663827	degenerated
NP_fibrocartilaginous	NP_stressed	FN1	CD44	2.291916	0.0	5.146757	0.46529424336874364	0.34196523372793997	0.011754013	0.8905398	0.08225062330010909	0.00014741494312795625	degenerated
NP_notochordal	NP_stressed	VIM	CD44	2.290975	0.0	5.143058	0.28610192532532236	0.43283854504487684	0.009474896	0.89050484	0.21517195770280598	0.00014938433923877647	degenerated
NP_stressed	Fibrochondrocyte_fibroid	FN1	ITGA6	2.3317792	0.0	5.0157104	2.113834921807741	1.433271474632352	0.06416144	0.8892765	5.33364740891151e-05	0.00014938433923877647	degenerated
Fibrochondrocyte_stressed	Fibrochondrocyte_stressed	HLA-A	APLP2	2.28712	0.0	5.1659594	0.7896984294898381	0.7911576691619402	0.014137511	0.8907212	0.031068296804341325	0.00015537068183600785	degenerated
AF_inner	Fibrochondrocyte_stressed	FN1	CD44	2.2868147	0.0	5.166889	0.46147148545790606	0.4506244889888482	0.011799989	0.89072996	0.08057352034450548	0.0001573922013518311	degenerated
NP_mature_chondrocyte	NP_fibrocartilaginous	TIMP1	CD63	2.2845273	0.0	5.13467	0.18197290419550907	0.12704438739918644	0.008641288	0.89042515	0.31152753847338505	0.00015942671482150123	degenerated
Fibrochondrocyte_chondroid	Fibrochondrocyte_fibroid	LUM	ITGB1	2.2950578	0.0	4.988794	0.4030137027239837	0.5807865754188428	0.012958691	0.8890112	0.04998315580532245	0.00016147429166771092	degenerated
