source_healthy	target_healthy	ligand_complex_healthy	receptor_complex_healthy	lr_means_healthy	cellphone_pvals_healthy	expr_prod_healthy	scaled_weight_healthy	lr_logfc_healthy	spec_weight_healthy	lrscore_healthy	specificity_rank_healthy	magnitude_rank_healthy	condition_healthy	is_pain_relevant_healthy	pain_categories_healthy	interaction_key	source_degen	target_degen	ligand_complex_degen	receptor_complex_degen	lr_means_degen	cellphone_pvals_degen	expr_prod_degen	scaled_weight_degen	lr_logfc_degen	spec_weight_degen	lrscore_degen	specificity_rank_degen	magnitude_rank_degen	condition_degen	is_pain_relevant_degen	pain_categories_degen	rank_diff
NP_fibrocartilaginous	Pericyte_SMC	LUM	ITGB1	1.9031823	0.59	3.6202714	-0.053159684751162756	-0.0634086417232953	0.00830609	0.87465286	1.0	0.0011645407279952864	healthy	False		NP_fibrocartilaginous|Pericyte_SMC|LUM|ITGB1																	-0.9988354592720047
Fibrochondrocyte_fibroid	Pericyte_SMC	CALM1	AQP1	1.8858341	0.0	3.3497357	2.042509274353124	1.3771093720122092	0.0304363	0.870333	0.001876413605280631	0.0013583810021404184	healthy	False		Fibrochondrocyte_fibroid|Pericyte_SMC|CALM1|AQP1																	-0.9986416189978596
NP_stressed	NP_stressed	NID1	PTPRF	0.083017275	0.49	0.0065988027	-0.02511773025701599	-0.1475380854687106	0.004173376	0.22952989	1.0	0.00137607656998267	healthy	False		NP_stressed|NP_stressed|NID1|PTPRF																	-0.9986239234300174
EP_hyaline	unassigned	LUM	ITGB1	2.046801	0.0	3.2953718	0.15539319880747238	0.19982977434230542	0.0075606634	0.869407	0.47190517890863304	0.001449278349974695	healthy	False		EP_hyaline|unassigned|LUM|ITGB1																	-0.9985507216500253
Fibrochondrocyte_fibroid	Pericyte_SMC	CD99	CD81	1.8701413	0.47	3.495114	0.04485215576157831	-0.032600786216500977	0.00836417	0.87271154	1.0	0.0014958211463772875	healthy	False		Fibrochondrocyte_fibroid|Pericyte_SMC|CD99|CD81																	-0.9985041788536227
Pericyte_SMC	Fibrochondrocyte_fibroid	SPARC	ENG	1.8687814	0.0	3.3033774	1.2290790526956006	1.1319444302787622	0.029193934	0.8695447	0.013543634859531613	0.00151346268574748	healthy	False		Pericyte_SMC|Fibrochondrocyte_fibroid|SPARC|ENG																	-0.9984865373142525
Pericyte_SMC	Fibrochondrocyte_stressed	VEGFA	CD44	1.867587	0.0	3.4785068	1.2279707079850384	1.2423857961620224	0.031806003	0.8724468	0.008497519037110397	0.0015312067260932977	healthy	True	pain_ligand:VEGFA	Pericyte_SMC|Fibrochondrocyte_stressed|VEGFA|CD44																	-0.9984687932739067
Pericyte_SMC	NP_stressed	VEGFA	ITGB1	1.8634591	0.0	3.462289	1.0108662403360018	0.8764784884092129	0.022573665	0.8721865	0.013543634859531613	0.0015550247190936062	healthy	True	pain_ligand:VEGFA	Pericyte_SMC|NP_stressed|VEGFA|ITGB1																	-0.9984449752809064
Pericyte_SMC	Fibrochondrocyte_fibroid	VEGFA	ITGB1	1.8590078	0.0	3.4448009	1.0067533496226289	0.9081153588739106	0.022459643	0.87190396	0.013543634859531613	0.001603207353606135	healthy	True	pain_ligand:VEGFA	Pericyte_SMC|Fibrochondrocyte_fibroid|VEGFA|ITGB1																	-0.9983967926463939
NP_stressed	AF_outer	IRAK4	TLR4	0.08314554	0.56	0.0066157077	-0.025940527867535923	-0.152356515893835	0.0014129307	0.2297562	1.0	0.001605381833441009	healthy	False		NP_stressed|AF_outer|IRAK4|TLR4																	-0.998394618166559
AF_inner	unassigned	LUM	ITGB1	2.0180993	0.0	3.2321541	0.12471074870192071	0.15035867419086646	0.007415621	0.86830336	0.49829919085964935	0.001615366991293177	healthy	False		AF_inner|unassigned|LUM|ITGB1																	-0.9983846330087068
Fibrochondrocyte_chondroid	Pericyte_SMC	MFGE8	PDGFRB	1.9384782	0.0	3.2056074	2.2598523600017453	1.7029362421646044	0.057992812	0.8678312	0.0002019832614534247	0.0017394641452545129	healthy	False		Fibrochondrocyte_chondroid|Pericyte_SMC|MFGE8|PDGFRB																	-0.9982605358547455
Fibrochondrocyte_chondroid	unassigned	LUM	ITGB1	2.0014193	0.03	3.195416	0.10688168721531806	0.1878328685720767	0.0073313317	0.86764836	0.5139573809513084	0.0017839727510326208	healthy	False		Fibrochondrocyte_chondroid|unassigned|LUM|ITGB1																	-0.9982160272489674
Pericyte_SMC	AF_outer	TIMP2	ITGB1	1.84984	0.0	3.3751452	0.36471119569769334	0.35161969433421403	0.010679719	0.8707589	0.13859376386677005	0.0018032182882705217	healthy	False		Pericyte_SMC|AF_outer|TIMP2|ITGB1																	-0.9981967817117294
NP_stressed	AF_outer	COL18A1	GPC4	0.08354176	0.66	0.0066679283	0.08509693793644937	-0.15969665269510477	0.0073905955	0.23045264	1.0	0.0018346752756801088	healthy	False		NP_stressed|AF_outer|COL18A1|GPC4																	-0.9981653247243198
Pericyte_SMC	NP_mature_chondrocyte	LGALS1	ITGB1	1.9474843	0.04	3.1787894	0.28125795979288903	0.0041593808858035874	0.007261908	0.8673486	0.5281035905373662	0.0018420160931335683	healthy	False		Pericyte_SMC|NP_mature_chondrocyte|LGALS1|ITGB1																	-0.9981579839068664
Pericyte_SMC	AF_outer	A2M	LRP1	1.8869709	0.0	3.162532	1.1301790578040902	0.9598235201448002	0.03388285	0.86705333	0.005779977791314788	0.0019142071457586562	healthy	False		Pericyte_SMC|AF_outer|A2M|LRP1																	-0.9980857928542414
Pericyte_SMC	NP_fibrocartilaginous	TIMP2	ITGB1	1.8404504	0.0	3.3444674	0.35603598465453157	0.4767339899710641	0.010582648	0.87024426	0.14384100076857664	0.001920837931261415	healthy	False		Pericyte_SMC|NP_fibrocartilaginous|TIMP2|ITGB1																	-0.9980791620687386
EP_hyaline	Pericyte_SMC	CALM1	AQP1	1.8400185	0.0	3.2185874	1.9954371407944498	1.5074834310514569	0.029244661	0.86806273	0.0013250839336119453	0.0019274803093756723	healthy	False		EP_hyaline|Pericyte_SMC|CALM1|AQP1																	-0.9980725196906244
AF_inner	Pericyte_SMC	LGALS3	MCAM	1.8269963	0.0	3.2774081	2.254295369811471	1.5236602623081459	0.05220085	0.86909634	0.00042112760296048306	0.002014862610124361	healthy	False		AF_inner|Pericyte_SMC|LGALS3|MCAM																	-0.9979851373898756
Pericyte_SMC	Fibroblast_like	A2M	LRP1	1.8824415	0.0	3.1397228	1.1256712506525182	0.9954063943295335	0.033638474	0.8666356	0.006028305204786121	0.002042135290639502	healthy	False		Pericyte_SMC|Fibroblast_like|A2M|LRP1																	-0.9979578647093605
Pericyte_SMC	Fibroblast_like	COL6A1	CD44	1.8237147	0.0	3.2743647	0.6081457948643814	0.5490825742289369	0.016773054	0.86904347	0.014855899294005654	0.002055839545429601	healthy	False		Pericyte_SMC|Fibroblast_like|COL6A1|CD44																	-0.9979441604545704
AF_outer	NP_stressed	HBEGF	EGFR_ERBB2	0.084275946	1.0	0.0067646913	-0.2172377242504071	-0.49223994934497456	0.0010917109	0.23173267	1.0	0.002063957158832316	healthy	False		AF_outer|NP_stressed|HBEGF|EGFR_ERBB2																	-0.9979360428411677
NP_fibrocartilaginous	unassigned	LGALS1	ITGB1	1.9739366	0.0	3.1348839	0.30332106840172546	0.48391832100114907	0.007161606	0.86654645	0.39960812255128	0.0020764810885735814	healthy	False		NP_fibrocartilaginous|unassigned|LGALS1|ITGB1																	-0.9979235189114264
Pericyte_SMC	Fibrochondrocyte_stressed	TIMP1	CD63	1.8224909	1.0	3.1430633	-0.6193955204635184	-0.7403494809707207	0.0044875666	0.866697	1.0	0.0020764810885735814	healthy	False		Pericyte_SMC|Fibrochondrocyte_stressed|TIMP1|CD63																	-0.9979235189114264
Pericyte_SMC	NP_fibrocartilaginous	CD99	CD81	1.8218195	0.59	3.1901987	-0.003734285548598393	0.03624993649624475	0.007634475	0.86755455	1.0	0.0020972246605856786	healthy	False		Pericyte_SMC|NP_fibrocartilaginous|CD99|CD81																	-0.9979027753394143
NP_notochordal	Pericyte_SMC	CALM1	AQP1	1.8213241	0.0	3.165074	1.9762317794573423	1.5197356618692786	0.02875843	0.86709964	0.0014073062569208972	0.0021041616857640907	healthy	False		NP_notochordal|Pericyte_SMC|CALM1|AQP1																	-0.9978958383142359
AF_inner	Pericyte_SMC	CD99	CD81	1.8115394	0.55	3.2702892	-0.013548936496176708	0.03415314441892958	0.00782614	0.8689726	1.0	0.0022812736754980927	healthy	False		AF_inner|Pericyte_SMC|CD99|CD81																	-0.9977187263245019
NP_stressed	NP_stressed	ICAM1	EGFR	0.08680868	0.86	0.007098497	-0.22436299493991718	-0.5015514373305667	0.0008521354	0.23604794	1.0	0.0022932272213746357	healthy	False		NP_stressed|NP_stressed|ICAM1|EGFR																	-0.9977067727786254
Pericyte_SMC	NP_stressed	COL6A1	CD44	1.8108323	0.02	3.2215261	0.59541871074237	0.46692339772963054	0.016502386	0.86811495	0.21054515530213755	0.002317545209938728	healthy	False		Pericyte_SMC|NP_stressed|COL6A1|CD44																	-0.9976824547900612
Pericyte_SMC	Fibroblast_like	TIMP2	ITGB1	1.8085179	0.0	3.2401383	0.3265314344766265	0.31525602270528985	0.010252527	0.86844444	0.1633126957082369	0.0023614445873550716	healthy	False		Pericyte_SMC|Fibroblast_like|TIMP2|ITGB1																	-0.9976385554126449
AF_outer	Pericyte_SMC	TIMP2	ITGB1	1.8080837	0.02	3.266431	0.3303887695150037	0.2802449915060117	0.010335723	0.8689054	0.2945560266644327	0.0023688002998466765	healthy	False		AF_outer|Pericyte_SMC|TIMP2|ITGB1																	-0.9976311997001533
Pericyte_SMC	Fibrochondrocyte_fibroid	COL6A1	ITGA6	1.8076637	0.0	3.20853	1.8647052846605643	1.3491101548893967	0.057868853	0.8678834	0.00020594124860629079	0.0023761678618818916	healthy	False		Pericyte_SMC|Fibrochondrocyte_fibroid|COL6A1|ITGA6																	-0.9976238321381181
Pericyte_SMC	NP_mature_chondrocyte	CD99	CD81	1.803071	0.62	3.1353445	-0.022358403485365178	-0.06098270289002583	0.007503203	0.8665549	1.0	0.00246545965721685	healthy	False		Pericyte_SMC|NP_mature_chondrocyte|CD99|CD81																	-0.9975345403427831
NP_mature_chondrocyte	Pericyte_SMC	LGALS3	MCAM	1.8023376	0.0	3.1994362	2.2292290863810718	1.3766934074379675	0.050958954	0.86772054	0.0004871820402973565	0.0024805000953114775	healthy	False		NP_mature_chondrocyte|Pericyte_SMC|LGALS3|MCAM																	-0.9975194999046886
AF_outer	NP_stressed	TNFSF10	TNFRSF10D	0.0877759	0.65	0.007225973	-0.13707963277945506	-0.34566618200111077	0.0010823209	0.23765653	1.0	0.0025224857254127174	healthy	True	pain_ligand:TNF	AF_outer|NP_stressed|TNFSF10|TNFRSF10D																	-0.9974775142745873
Fibroblast_like	Pericyte_SMC	CD99	CD81	1.7961771	0.56	3.2113514	-0.02885937672081952	-0.09532181802259032	0.0076850965	0.86793375	1.0	0.0025947425512921093	healthy	False		Fibroblast_like|Pericyte_SMC|CD99|CD81																	-0.9974052574487079
unassigned	Pericyte_SMC	GNAI2	CAV1	1.79605	0.0	3.0653756	0.6348606418784293	0.871673287367378	0.012936254	0.8652446	0.05724907709486424	0.0026024492033030885	healthy	False		unassigned|Pericyte_SMC|GNAI2|CAV1																	-0.9973975507966969
NP_stressed	unassigned	LGALS1	ITGB1	1.9172077	0.11	3.009936	0.25323961066787987	0.18494792051179232	0.0068761646	0.86417705	0.617400713483581	0.0026411512921669265	healthy	False		NP_stressed|unassigned|LGALS1|ITGB1																	-0.9973588487078331
Pericyte_SMC	unassigned	LGALS1	ITGB1	1.9161394	0.06	3.007583	0.2522962819793331	0.18447608202369237	0.0068707885	0.86413115	0.6186066229616332	0.002656711393741367	healthy	False		Pericyte_SMC|unassigned|LGALS1|ITGB1																	-0.9973432886062586
AF_outer	Pericyte_SMC	LGALS3	MCAM	1.7919915	0.0	3.1667218	2.2187106610258236	1.323279454124684	0.050437894	0.8671296	0.0005244787090671228	0.0027430978829282374	healthy	False		AF_outer|Pericyte_SMC|LGALS3|MCAM																	-0.9972569021170717
AF_outer	NP_stressed	HLA-F	CD8B	0.09421759	0.3	0.008074963	-0.028811141720055125	-0.19411797733300504	0.0026777918	0.24786577	1.0	0.0027517322785631233	healthy	False		AF_outer|NP_stressed|HLA-F|CD8B																	-0.9972482677214369
Pericyte_SMC	Fibrochondrocyte_fibroid	CD99	CD81	1.7910345	0.64	3.1001284	-0.03431335193550779	-0.12860644497473817	0.0074189277	0.86590046	1.0	0.0027748495208115313	healthy	False		Pericyte_SMC|Fibrochondrocyte_fibroid|CD99|CD81																	-0.9972251504791885
NP_mature_chondrocyte	unassigned	LUM	ITGB1	1.9018623	0.62	2.976137	0.0004621185531367422	-0.054416862522525644	0.006828234	0.86351293	1.0	0.002806781644623499	healthy	False		NP_mature_chondrocyte|unassigned|LUM|ITGB1																	-0.9971932183553766
Fibrochondrocyte_fibroid	Pericyte_SMC	LGALS1	ITGB1	1.7896633	0.26	3.197893	0.1562402314171271	0.07478967004365589	0.0073055495	0.8676929	0.8002841336664172	0.002822815670176918	healthy	False		Fibrochondrocyte_fibroid|Pericyte_SMC|LGALS1|ITGB1																	-0.997177184329823
Pericyte_SMC	AF_outer	COL6A1	CD44	1.788441	0.0	3.1296856	0.5732958824139307	0.4725129059778903	0.01603193	0.8664505	0.01921862770789177	0.002863097483922733	healthy	False		Pericyte_SMC|AF_outer|COL6A1|CD44																	-0.9971369025160772
NP_fibrocartilaginous	Pericyte_SMC	LGALS3	MCAM	1.787542	0.0	3.1526523	2.214186557985781	1.4233176721805099	0.050213803	0.86687285	0.0005419229383187503	0.0028874016263772105	healthy	False		NP_fibrocartilaginous|Pericyte_SMC|LGALS3|MCAM																	-0.9971125983736228
EP_hyaline	Pericyte_SMC	LGALS3	MCAM	1.7858627	0.0	3.147342	2.2124787678512017	1.525234671989416	0.050129224	0.8667756	0.000548244719082308	0.0029199657487378634	healthy	False		EP_hyaline|Pericyte_SMC|LGALS3|MCAM																	-0.9970800342512621
Pericyte_SMC	NP_notochordal	TIMP1	CD63	1.7853804	1.0	2.9764464	-0.6629640344003561	-0.49534370357896185	0.0042496766	0.863519	1.0	0.0029527095920704027	healthy	False		Pericyte_SMC|NP_notochordal|TIMP1|CD63																	-0.9970472904079296
Fibroblast_like	NP_stressed	LRIG2	EGFR	0.098684505	0.53	0.008663686	-0.0038415965635269916	-0.1429401220061024	0.003507602	0.25448346	1.0	0.002980967404685759	healthy	False		Fibroblast_like|NP_stressed|LRIG2|EGFR																	-0.9970190325953142
AF_outer	unassigned	LGALS1	ITGB1	1.8834399	0.0	2.935561	0.223427442358006	0.22060838343358702	0.006706255	0.86270195	0.6592970349020324	0.002985633711508614	healthy	False		AF_outer|unassigned|LGALS1|ITGB1																	-0.9970143662884914
NP_stressed	Pericyte_SMC	MFGE8	PDGFRB	1.8848404	0.0	2.9179466	2.2091926118380996	1.2413408937737276	0.05278873	0.8623451	0.0003889299524280883	0.003085487958003604	healthy	False		NP_stressed|Pericyte_SMC|MFGE8|PDGFRB																	-0.9969145120419964
Pericyte_SMC	Fibroblast_like	VEGFA	CD44	1.7805156	0.0	3.1364193	1.1419454365186898	1.1181265045959665	0.0286781	0.8665747	0.013543634859531613	0.0031191328036605064	healthy	True	pain_ligand:VEGFA	Pericyte_SMC|Fibroblast_like|VEGFA|CD44																	-0.9968808671963395
NP_stressed	NP_stressed	WNT9A	FZD3_LRP5	0.093348965	0.21	0.008667961	0.2826452524663797	0.04436099613926603	0.047264863	0.25453025	0.5616830250583897	0.0033247981779927225	healthy	False		NP_stressed|NP_stressed|WNT9A|FZD3_LRP5																	-0.9966752018220073
NP_stressed	NP_stressed	WNT9A	FZD3_LRP6	0.093348965	0.21	0.008667961	0.2826452524663797	0.04436099613926603	0.047264863	0.25453025	0.5616830250583897	0.0033247981779927225	healthy	False		NP_stressed|NP_stressed|WNT9A|FZD3_LRP6																	-0.9966752018220073
Pericyte_SMC	NP_mature_chondrocyte	SERPING1	LRP1	1.7706399	0.0	3.030906	0.6915451801696035	0.6957482989885238	0.027080791	0.864584	0.013543634859531613	0.003350945074360683	healthy	False		Pericyte_SMC|NP_mature_chondrocyte|SERPING1|LRP1																	-0.9966490549256393
Fibrochondrocyte_stressed	Pericyte_SMC	CALM1	AQP1	1.7679092	0.0	3.0121725	1.9213524636859407	1.22248460760398	0.027369138	0.8642206	0.005681432236275283	0.003447736822515082	healthy	False		Fibrochondrocyte_stressed|Pericyte_SMC|CALM1|AQP1																	-0.9965522631774849
Pericyte_SMC	NP_stressed	VEGFA	CD44	1.7676332	0.0	3.0858066	1.1292183523966783	1.0359673280966601	0.028215319	0.8656314	0.013543634859531613	0.0034566035989286536	healthy	True	pain_ligand:VEGFA	Pericyte_SMC|NP_stressed|VEGFA|CD44																	-0.9965433964010714
AF_outer	Pericyte_SMC	GNAI2	CAV1	1.764134	0.01	2.9251642	0.6013905936262647	0.5410686731086278	0.012344546	0.8624917	0.24336404242401946	0.0035999972513768652	healthy	False		AF_outer|Pericyte_SMC|GNAI2|CAV1																	-0.9964000027486232
Fibroblast_like	NP_stressed	LRIG1	EGFR	0.09878144	0.63	0.008676461	-0.0646086772625852	-0.17903349109499334	0.0022079383	0.25462323	1.0	0.003668602391420416	healthy	False		Fibroblast_like|NP_stressed|LRIG1|EGFR																	-0.9963313976085796
Pericyte_SMC	AF_outer	CD99	CD81	1.7621574	0.69	3.01564	-0.0629960361233515	-0.14235134495337043	0.007216738	0.8642881	1.0	0.0036819193456213827	healthy	False		Pericyte_SMC|AF_outer|CD99|CD81																	-0.9963180806543787
AF_inner	Pericyte_SMC	LGALS1	ITGB1	1.7595935	0.29	3.0860105	0.12969265014066056	0.09396552078540155	0.007049955	0.8656353	0.8430381866974821	0.003783279694148124	healthy	False		AF_inner|Pericyte_SMC|LGALS1|ITGB1																	-0.9962167203058518
Fibroblast_like	unassigned	LGALS1	ITGB1	1.8162097	0.0	2.7874832	0.1640743533636697	0.13782904847391264	0.006367973	0.8596077	0.7451617844491932	0.0038018541788596605	healthy	False		Fibroblast_like|unassigned|LGALS1|ITGB1																	-0.9961981458211403
NP_stressed	AF_outer	HSPA4	TLR4	0.093477234	0.89	0.008690166	-0.17209884155362531	-0.43420211337172854	0.0006669041	0.25477305	1.0	0.0038977907652748296	healthy	False		NP_stressed|AF_outer|HSPA4|TLR4																	-0.9961022092347251
Fibrochondrocyte_stressed	Pericyte_SMC	TIMP1	CD63	1.7528819	1.0	2.8735135	-0.6519159854051432	-0.8255301972857434	0.004102712	0.86143184	1.0	0.00399959686531482	healthy	False		Fibrochondrocyte_stressed|Pericyte_SMC|TIMP1|CD63																	-0.9960004031346852
Pericyte_SMC	NP_fibrocartilaginous	COL6A1	CD44	1.7508256	0.0	2.9754024	0.5361345116711773	0.604152903522011	0.015241609	0.8634984	0.025199906468374157	0.004085856152864915	healthy	False		Pericyte_SMC|NP_fibrocartilaginous|COL6A1|CD44																	-0.9959141438471351
NP_notochordal	Pericyte_SMC	GNAI2	CAV1	1.7481556	0.0	2.8549685	0.5846344993232986	0.8859610542928205	0.012048311	0.861045	0.080825075112538	0.004153572604261863	healthy	False		NP_notochordal|Pericyte_SMC|GNAI2|CAV1																	-0.9958464273957381
Pericyte_SMC	Pericyte_SMC	TIMP2	ITGB1	1.746989	0.15	3.0391119	0.2696815694952056	0.353261548239449	0.009616434	0.8647422	0.614682234203886	0.00417302126319124	healthy	False		Pericyte_SMC|Pericyte_SMC|TIMP2|ITGB1																	-0.9958269787368088
EP_hyaline	Pericyte_SMC	CD99	CD81	1.7459958	0.65	3.018831	-0.07886862868796343	0.016139458929257167	0.007224375	0.86435014	1.0	0.00418276237285006	healthy	False		EP_hyaline|Pericyte_SMC|CD99|CD81																	-0.9958172376271499
Pericyte_SMC	AF_outer	VEGFA	CD44	1.7452419	0.0	2.9978354	1.1070955240682392	1.04155683634492	0.027410945	0.8639404	0.013543634859531613	0.00420227743567058	healthy	True	pain_ligand:VEGFA	Pericyte_SMC|AF_outer|VEGFA|CD44																	-0.9957977225643294
NP_stressed	AF_outer	WNT9A	FZD4_LRP6	0.09356251	0.06	0.008704931	0.2952181723721811	0.08954820036702674	0.020271996	0.25493422	0.4253539953913415	0.004241551412414474	healthy	False		NP_stressed|AF_outer|WNT9A|FZD4_LRP6																	-0.9957584485875856
NP_stressed	AF_outer	WNT9A	FZD4_LRP5	0.09356251	0.06	0.008704931	0.2952181723721811	0.08954820036702674	0.020271996	0.25493422	0.4253539953913415	0.004241551412414474	healthy	False		NP_stressed|AF_outer|WNT9A|FZD4_LRP5																	-0.9957584485875856
NP_stressed	Pericyte_SMC	TIMP2	ITGB1	1.7430665	0.15	3.0245175	0.26578407685923794	0.16958594570707142	0.009570254	0.8644604	0.614682234203886	0.004261092458475889	healthy	False		NP_stressed|Pericyte_SMC|TIMP2|ITGB1																	-0.9957389075415242
Pericyte_SMC	Fibrochondrocyte_stressed	HLA-A	APLP2	1.7343851	0.02	3.0037599	0.30650498021226324	0.2639558270453406	0.008527707	0.8640564	0.3249439225325517	0.004449995017608189	healthy	False		Pericyte_SMC|Fibrochondrocyte_stressed|HLA-A|APLP2																	-0.9955500049823918
Pericyte_SMC	unassigned	VIM	CD44	1.8810536	0.63	2.6904447	-0.002629067683796199	0.11158140814094453	0.00595422	0.857456	1.0	0.004520607430182984	healthy	False		Pericyte_SMC|unassigned|VIM|CD44																	-0.995479392569817
AF_outer	Pericyte_SMC	COL1A1	DDR2	1.7305825	0.0	2.9941435	1.074440408957555	1.3388901776544202	0.04403111	0.86386806	0.0011900942279959531	0.004622430894614215	healthy	False		AF_outer|Pericyte_SMC|COL1A1|DDR2																	-0.9953775691053858
Pericyte_SMC	Pericyte_SMC	COL3A1	DDR2	1.7297742	0.0	2.991391	0.8861189630200068	1.0285727027720326	0.03356785	0.8638139	0.006096093893225291	0.004632674777649196	healthy	False		Pericyte_SMC|Pericyte_SMC|COL3A1|DDR2																	-0.9953673252223508
AF_outer	Pericyte_SMC	PDAP1	PDGFRB	1.8385496	0.0	2.6696885	2.5178560993123464	1.7300881806557775	0.06982543	0.8569821	5.5998503327074885e-05	0.004725370303667293	healthy	False		AF_outer|Pericyte_SMC|PDAP1|PDGFRB																	-0.9952746296963327
AF_outer	Pericyte_SMC	COL1A2	ITGA1_ITGB1	1.7275963	0.0	2.6627343	1.457046151760717	1.4969430932149639	0.06889544	0.85682213	9.670241517074644e-05	0.004766858246336465	healthy	False		AF_outer|Pericyte_SMC|COL1A2|ITGA1_ITGB1																	-0.9952331417536635
NP_stressed	NP_fibrocartilaginous	COL8A2	ITGA2_ITGB1	0.10050212	0.63	0.00890324	-0.048353953547256516	-0.14213865022361982	0.0050898828	0.25707945	1.0	0.0048144271287644605	healthy	False		NP_stressed|NP_fibrocartilaginous|COL8A2|ITGA2_ITGB1																	-0.9951855728712355
NP_stressed	NP_fibrocartilaginous	COL18A1	ITGA2_ITGB1	0.10050212	0.72	0.00890324	-0.07358730695643073	-0.19944253961968167	0.0016026915	0.25707945	1.0	0.0048144271287644605	healthy	False		NP_stressed|NP_fibrocartilaginous|COL18A1|ITGA2_ITGB1																	-0.9951855728712355
NP_stressed	NP_fibrocartilaginous	COL13A1	ITGA2_ITGB1	0.10050212	0.06	0.00890324	0.23783500914095682	0.09062211462644199	0.009688334	0.25707945	0.4253539953913415	0.0048144271287644605	healthy	False		NP_stressed|NP_fibrocartilaginous|COL13A1|ITGA2_ITGB1																	-0.9951855728712355
Pericyte_SMC	Fibroblast_like	SPARC	FGFR1	1.7276832	0.02	2.653342	0.3682459191791469	0.2609948843272849	0.015092211	0.85660523	0.2945560266644327	0.004834657142826693	healthy	False		Pericyte_SMC|Fibroblast_like|SPARC|FGFR1																	-0.9951653428571733
Fibroblast_like	Pericyte_SMC	MFGE8	PDGFRB	1.8338733	0.0	2.6446092	2.1610556798389093	1.2318536346001605	0.04784377	0.85640264	0.0007225323199686602	0.00491347198029304	healthy	False		Fibroblast_like|Pericyte_SMC|MFGE8|PDGFRB																	-0.995086528019707
EP_hyaline	Pericyte_SMC	LGALS1	ITGB1	1.7169633	0.37	2.9273927	0.09205674864205077	0.10504786254221621	0.0066875955	0.86253685	0.9543679490731037	0.005030200374931309	healthy	False		EP_hyaline|Pericyte_SMC|LGALS1|ITGB1																	-0.9949697996250687
EP_hyaline	Pericyte_SMC	TIMP2	ITGB1	1.7163403	0.15	2.9250753	0.23922628142222202	0.4247393330585376	0.009255596	0.86248994	0.614682234203886	0.005040879018422489	healthy	False		EP_hyaline|Pericyte_SMC|TIMP2|ITGB1																	-0.9949591209815775
NP_stressed	unassigned	LUM	ITGB1	1.7447172	0.88	2.6300178	-0.16751879234772693	-0.33753833640084974	0.0060341232	0.8560621	1.0	0.005040879018422489	healthy	False		NP_stressed|unassigned|LUM|ITGB1																	-0.9949591209815775
Fibroblast_like	Pericyte_SMC	LGALS3	MCAM	1.7151887	0.0	2.9238696	2.140634230462118	1.2726750102085267	0.04656987	0.8624655	0.0008580932641677276	0.005094438478026691	healthy	False		Fibroblast_like|Pericyte_SMC|LGALS3|MCAM																	-0.9949055615219733
Pericyte_SMC	NP_fibrocartilaginous	A2M	LRP1	1.7764769	0.0	2.6060965	1.0202030385607577	0.9602041576554292	0.027921287	0.8554983	0.013543634859531613	0.005311458726841708	healthy	False		Pericyte_SMC|NP_fibrocartilaginous|A2M|LRP1																	-0.9946885412731583
AF_outer	unassigned	LUM	ITGB1	1.7320292	1.0	2.6020718	-0.18108203296933853	-0.32314285964184264	0.005970006	0.85540277	1.0	0.005333405806907111	healthy	False		AF_outer|unassigned|LUM|ITGB1																	-0.9946665941930929
Pericyte_SMC	AF_outer	HLA-A	APLP2	1.7079158	0.02	2.90846	0.27984345553519296	0.25215432341875355	0.008257149	0.86215174	0.36117792540944915	0.005344395223437377	healthy	False		Pericyte_SMC|AF_outer|HLA-A|APLP2																	-0.9946556047765627
Pericyte_SMC	NP_fibrocartilaginous	VEGFA	CD44	1.7076266	0.0	2.8500519	1.0699341533254858	1.1731968338890406	0.026059676	0.8609418	0.013543634859531613	0.005355396561942122	healthy	True	pain_ligand:VEGFA	Pericyte_SMC|NP_fibrocartilaginous|VEGFA|CD44																	-0.9946446034380578
Fibroblast_like	NP_stressed	WNT2B	FZD1_LRP6	0.101678	0.26	0.0090582175	0.16067128394849936	0.011938922617051637	0.022869471	0.25873086	0.8002841336664172	0.00538723006846834	healthy	False		Fibroblast_like|NP_stressed|WNT2B|FZD1_LRP6																	-0.9946127699315317
Fibroblast_like	NP_stressed	WNT2B	FZD1_LRP5	0.101678	0.26	0.0090582175	0.16067128394849936	0.011938922617051637	0.022869471	0.25873086	0.8002841336664172	0.00538723006846834	healthy	False		Fibroblast_like|NP_stressed|WNT2B|FZD1_LRP5																	-0.9946127699315317
Pericyte_SMC	Fibrochondrocyte_stressed	TIMP2	CD44	1.7021792	0.0	2.89271	0.4415695799812969	0.45646542868363027	0.012836592	0.86182874	0.059526519157392266	0.005634038734288761	healthy	False		Pericyte_SMC|Fibrochondrocyte_stressed|TIMP2|CD44																	-0.9943659612657112
NP_fibrocartilaginous	Pericyte_SMC	TIMP2	ITGB1	1.7020843	0.16	2.8720317	0.22506178564992002	0.28983372692453324	0.009087754	0.8614011	0.6327294953262937	0.0056453289604721625	healthy	False		NP_fibrocartilaginous|Pericyte_SMC|TIMP2|ITGB1																	-0.9943546710395278
AF_inner	Pericyte_SMC	TIMP2	ITGB1	1.7015994	0.15	2.8702276	0.22457975607806172	0.32781243204190447	0.009082045	0.8613636	0.614682234203886	0.00566794189457273	healthy	False		AF_inner|Pericyte_SMC|TIMP2|ITGB1																	-0.9943320581054272
